messageID,publisherToBrokerTime,brokerToSubscriberTime
2272837121592066,0.000576,0.299576
2272825850953071,0.005005,0.363765
2272826155117634,0.000612,0.429363
2272845669287251,0.000643,0.386785
2272827341478572,0.000648,0.447667
2272835103330908,0.137066,0.364732
2272835262142616,0.191816,0.365343
2272835427480010,0.191398,0.423322
2272835403457819,0.16748,0.403997
2272827288626372,0.200898,0.431549
