reader_id,writer_id,key,start_time,end_time,delta_time
123,0,1,1619406860.158596,1619406860.1590137,0.0004177093505859375
123,0,1,1619406860.159028,1619406860.1594188,0.00039076805114746094
123,0,1,1619406860.15943,1619406860.1597931,0.0003631114959716797
123,0,1,1619406860.1598036,1619406860.160195,0.0003914833068847656
123,0,1,1619406860.1602054,1619406860.1605353,0.0003299713134765625
123,0,1,1619406860.1605444,1619406860.1609206,0.0003762245178222656
123,0,1,1619406860.1609302,1619406860.1612957,0.0003654956817626953
123,0,1,1619406860.1613042,1619406860.1616654,0.0003612041473388672
123,0,1,1619406860.1616743,1619406860.1620555,0.00038123130798339844
123,0,1,1619406860.1620646,1619406860.1624303,0.0003657341003417969
123,0,1,1619406860.1624389,1619406860.1628094,0.0003705024719238281
123,0,1,1619406860.162818,1619406860.1631818,0.0003638267517089844
123,0,1,1619406860.1631906,1619406860.1635783,0.0003876686096191406
123,0,1,1619406860.163587,1619406860.163991,0.0004038810729980469
123,0,1,1619406860.1640012,1619406860.1643863,0.00038504600524902344
123,0,1,1619406860.1643953,1619406860.1647766,0.00038123130798339844
123,0,1,1619406860.1647851,1619406860.1651597,0.0003745555877685547
123,0,1,1619406860.165169,1619406860.1655476,0.00037860870361328125
123,0,1,1619406860.1655562,1619406860.1659446,0.0003883838653564453
123,0,1,1619406860.1659536,1619406860.1663513,0.00039768218994140625
123,0,1,1619406860.1663604,1619406860.1667218,0.00036144256591796875
123,0,1,1619406860.1667304,1619406860.1671114,0.0003809928894042969
123,0,1,1619406860.1671202,1619406860.167495,0.00037479400634765625
123,0,1,1619406860.1675034,1619406860.1678548,0.0003514289855957031
123,0,1,1619406860.167868,1619406860.1682239,0.0003559589385986328
123,0,1,1619406860.1682327,1619406860.1685798,0.000347137451171875
123,0,1,1619406860.1685884,1619406860.1689718,0.0003833770751953125
123,0,1,1619406860.1689858,1619406860.1693738,0.0003879070281982422
123,0,1,1619406860.1693845,1619406860.1697593,0.00037479400634765625
123,0,1,1619406860.169769,1619406860.1701393,0.00037026405334472656
123,0,1,1619406860.170149,1619406860.1705537,0.00040459632873535156
123,0,1,1619406860.170566,1619406860.1709306,0.00036454200744628906
123,0,1,1619406860.1709425,1619406860.1713185,0.00037598609924316406
123,0,1,1619406860.1713283,1619406860.171722,0.0003936290740966797
123,0,1,1619406860.1717312,1619406860.1721392,0.00040793418884277344
123,0,1,1619406860.1721497,1619406860.1724875,0.00033783912658691406
123,0,1,1619406860.1724968,1619406860.172873,0.0003762245178222656
123,0,1,1619406860.172882,1619406860.173242,0.0003600120544433594
123,0,1,1619406860.173252,1619406860.1736062,0.0003540515899658203
123,0,1,1619406860.1736155,1619406860.1740394,0.0004239082336425781
123,0,1,1619406860.1740494,1619406860.1744354,0.0003859996795654297
123,0,1,1619406860.1744454,1619406860.1748173,0.0003719329833984375
123,0,1,1619406860.1748264,1619406860.1752124,0.0003859996795654297
123,0,1,1619406860.175222,1619406860.1755967,0.00037479400634765625
123,0,1,1619406860.175606,1619406860.1759908,0.0003848075866699219
123,0,1,1619406860.1760747,1619406860.1764574,0.0003826618194580078
123,0,1,1619406860.1764672,1619406860.1768374,0.00037026405334472656
123,0,1,1619406860.1768465,1619406860.1772194,0.00037288665771484375
123,0,1,1619406860.1772294,1619406860.1775925,0.0003631114959716797
123,0,1,1619406860.177602,1619406860.1779459,0.0003437995910644531
123,0,1,1619406860.1779552,1619406860.178327,0.0003719329833984375
123,0,1,1619406860.1783366,1619406860.1787226,0.0003859996795654297
123,0,1,1619406860.178736,1619406860.179103,0.0003669261932373047
123,0,1,1619406860.1791167,1619406860.1795094,0.00039267539978027344
123,0,1,1619406860.1795208,1619406860.1799023,0.0003814697265625
123,0,1,1619406860.1799116,1619406860.180265,0.0003533363342285156
123,0,1,1619406860.1802742,1619406860.1806335,0.0003592967987060547
123,0,1,1619406860.1806426,1619406860.18097,0.0003273487091064453
123,0,1,1619406860.1809788,1619406860.1813445,0.0003657341003417969
123,0,1,1619406860.1813543,1619406860.1817145,0.00036025047302246094
123,0,1,1619406860.1817234,1619406860.182084,0.00036072731018066406
123,0,1,1619406860.1820939,1619406860.1824567,0.0003628730773925781
123,0,1,1619406860.182467,1619406860.1828089,0.0003418922424316406
123,0,1,1619406860.182818,1619406860.1831527,0.00033473968505859375
123,0,1,1619406860.1831627,1619406860.1834698,0.0003070831298828125
123,0,1,1619406860.1834788,1619406860.1838057,0.0003268718719482422
123,0,1,1619406860.1838143,1619406860.1841574,0.00034308433532714844
123,0,1,1619406860.184167,1619406860.1844907,0.0003237724304199219
123,0,1,1619406860.1844995,1619406860.1848128,0.0003132820129394531
123,0,1,1619406860.1848216,1619406860.1851559,0.0003342628479003906
123,0,1,1619406860.1851652,1619406860.185524,0.00035881996154785156
123,0,1,1619406860.185533,1619406860.1858826,0.0003495216369628906
123,0,1,1619406860.1858914,1619406860.1862836,0.0003921985626220703
123,0,1,1619406860.1862972,1619406860.186733,0.00043582916259765625
123,0,1,1619406860.186745,1619406860.1871314,0.0003864765167236328
123,0,1,1619406860.1871421,1619406860.1875148,0.0003726482391357422
123,0,1,1619406860.187524,1619406860.187884,0.0003600120544433594
123,0,1,1619406860.1878932,1619406860.1882327,0.000339508056640625
123,0,1,1619406860.1882417,1619406860.1885953,0.0003535747528076172
123,0,1,1619406860.1886046,1619406860.1889374,0.00033283233642578125
123,0,1,1619406860.1889465,1619406860.1892917,0.0003452301025390625
123,0,1,1619406860.1893017,1619406860.189625,0.00032329559326171875
123,0,1,1619406860.1896336,1619406860.189955,0.00032138824462890625
123,0,1,1619406860.1899636,1619406860.190315,0.0003514289855957031
123,0,1,1619406860.190324,1619406860.19069,0.00036597251892089844
123,0,1,1619406860.190699,1619406860.1910567,0.00035762786865234375
123,0,1,1619406860.191065,1619406860.1914065,0.0003414154052734375
123,0,1,1619406860.191416,1619406860.191755,0.0003390312194824219
123,0,1,1619406860.1917634,1619406860.1921024,0.0003390312194824219
123,0,1,1619406860.1921113,1619406860.1924515,0.0003402233123779297
123,0,1,1619406860.1924615,1619406860.1927862,0.0003247261047363281
123,0,1,1619406860.1927943,1619406860.193133,0.0003387928009033203
123,0,1,1619406860.1931422,1619406860.1934621,0.0003199577331542969
123,0,1,1619406860.1934705,1619406860.1938064,0.00033593177795410156
123,0,1,1619406860.193815,1619406860.1941907,0.0003757476806640625
123,0,1,1619406860.1942,1619406860.194572,0.0003719329833984375
123,0,1,1619406860.1945808,1619406860.1949108,0.0003299713134765625
123,0,1,1619406860.1949215,1619406860.1952949,0.0003733634948730469
123,0,1,1619406860.1953099,1619406860.1956565,0.0003466606140136719
123,0,1,1619406860.1956675,1619406860.1960316,0.00036406517028808594
123,0,1,1619406860.1960425,1619406860.1963687,0.0003261566162109375
123,0,1,1619406860.1963785,1619406860.1967008,0.0003223419189453125
123,0,1,1619406860.1967106,1619406860.1970549,0.00034427642822265625
123,0,1,1619406860.1970675,1619406860.1974134,0.0003459453582763672
123,0,1,1619406860.1974242,1619406860.1977825,0.00035834312438964844
123,0,1,1619406860.1977968,1619406860.198146,0.00034928321838378906
123,0,1,1619406860.1981583,1619406860.1985054,0.000347137451171875
123,0,1,1619406860.1985157,1619406860.1988335,0.0003178119659423828
123,0,1,1619406860.1988425,1619406860.1991723,0.00032973289489746094
123,0,1,1619406860.1991825,1619406860.1995053,0.0003228187561035156
123,0,1,1619406860.1995144,1619406860.1998432,0.0003287792205810547
123,0,1,1619406860.1998518,1619406860.2001917,0.0003399848937988281
123,0,1,1619406860.2002015,1619406860.200539,0.0003376007080078125
123,0,1,1619406860.2005482,1619406860.2008963,0.00034809112548828125
123,0,1,1619406860.200907,1619406860.201236,0.00032901763916015625
123,0,1,1619406860.2012446,1619406860.2015593,0.0003147125244140625
123,0,1,1619406860.201568,1619406860.2019002,0.0003323554992675781
123,0,1,1619406860.2019095,1619406860.202248,0.00033855438232421875
123,0,1,1619406860.2022588,1619406860.2025762,0.0003173351287841797
123,0,1,1619406860.2025847,1619406860.2028904,0.0003056526184082031
123,0,1,1619406860.202899,1619406860.203241,0.0003421306610107422
123,0,1,1619406860.2032504,1619406860.203595,0.0003445148468017578
123,0,1,1619406860.2036035,1619406860.2039268,0.00032329559326171875
123,0,1,1619406860.2039359,1619406860.204276,0.0003402233123779297
123,0,1,1619406860.2042844,1619406860.2046168,0.0003323554992675781
123,0,1,1619406860.2046254,1619406860.2050285,0.0004031658172607422
123,0,1,1619406860.2050424,1619406860.205453,0.0004105567932128906
123,0,1,1619406860.2054665,1619406860.2058434,0.0003769397735595703
123,0,1,1619406860.2058578,1619406860.2062118,0.0003540515899658203
123,0,1,1619406860.206223,1619406860.206574,0.0003509521484375
123,0,1,1619406860.206584,1619406860.2069235,0.000339508056640625
123,0,1,1619406860.206933,1619406860.2076044,0.00067138671875
123,0,1,1619406860.2076182,1619406860.2080302,0.0004119873046875
123,0,1,1619406860.2080445,1619406860.2083952,0.00035071372985839844
123,0,1,1619406860.2084076,1619406860.2087715,0.0003638267517089844
123,0,1,1619406860.208785,1619406860.2091477,0.00036263465881347656
123,0,1,1619406860.2091591,1619406860.209537,0.00037789344787597656
123,0,1,1619406860.2095475,1619406860.209934,0.0003864765167236328
123,0,1,1619406860.2099445,1619406860.210284,0.000339508056640625
123,0,1,1619406860.2102938,1619406860.21063,0.0003361701965332031
123,0,1,1619406860.2106388,1619406860.2110085,0.00036978721618652344
123,0,1,1619406860.2110217,1619406860.2113645,0.0003428459167480469
123,0,1,1619406860.211375,1619406860.2117186,0.00034356117248535156
123,0,1,1619406860.211728,1619406860.212051,0.0003228187561035156
123,0,1,1619406860.2120602,1619406860.2123864,0.0003261566162109375
123,0,1,1619406860.2123954,1619406860.2127204,0.0003249645233154297
123,0,1,1619406860.212729,1619406860.2130594,0.0003304481506347656
123,0,1,1619406860.213069,1619406860.213395,0.0003261566162109375
123,0,1,1619406860.2134042,1619406860.2137253,0.0003211498260498047
123,0,1,1619406860.2137341,1619406860.2140784,0.00034427642822265625
123,0,1,1619406860.2140884,1619406860.214436,0.0003476142883300781
123,0,1,1619406860.2144454,1619406860.2147758,0.0003304481506347656
123,0,1,1619406860.214786,1619406860.2151406,0.00035452842712402344
123,0,1,1619406860.2151506,1619406860.2154953,0.0003447532653808594
123,0,1,1619406860.2155042,1619406860.2158387,0.0003345012664794922
123,0,1,1619406860.2158477,1619406860.2162004,0.00035262107849121094
123,0,1,1619406860.2162101,1619406860.2165318,0.0003216266632080078
123,0,1,1619406860.2165413,1619406860.2168727,0.0003314018249511719
123,0,1,1619406860.2168815,1619406860.2172332,0.0003516674041748047
123,0,1,1619406860.2172418,1619406860.2175643,0.00032258033752441406
123,0,1,1619406860.2175734,1619406860.2179031,0.00032973289489746094
123,0,1,1619406860.217912,1619406860.2182446,0.0003325939178466797
123,0,1,1619406860.218254,1619406860.2185795,0.0003254413604736328
123,0,1,1619406860.2185884,1619406860.2189372,0.00034880638122558594
123,0,1,1619406860.2189462,1619406860.2192774,0.0003311634063720703
123,0,1,1619406860.219356,1619406860.2197297,0.00037360191345214844
123,0,1,1619406860.2197423,1619406860.220131,0.0003886222839355469
123,0,1,1619406860.2201452,1619406860.2205086,0.00036334991455078125
123,0,1,1619406860.22052,1619406860.2209148,0.0003948211669921875
123,0,1,1619406860.2209296,1619406860.221308,0.0003783702850341797
123,0,1,1619406860.221319,1619406860.2216618,0.0003428459167480469
123,0,1,1619406860.2216725,1619406860.2220416,0.00036907196044921875
123,0,1,1619406860.2220526,1619406860.2223814,0.0003287792205810547
123,0,1,1619406860.2223904,1619406860.2227101,0.0003197193145751953
123,0,1,1619406860.2227194,1619406860.2230608,0.0003414154052734375
123,0,1,1619406860.22307,1619406860.2234383,0.00036835670471191406
123,0,1,1619406860.2234533,1619406860.2238333,0.0003800392150878906
123,0,1,1619406860.2238443,1619406860.2241893,0.00034499168395996094
123,0,1,1619406860.2241995,1619406860.224539,0.000339508056640625
123,0,1,1619406860.2245488,1619406860.2249196,0.0003707408905029297
123,0,1,1619406860.22493,1619406860.225273,0.0003428459167480469
123,0,1,1619406860.225282,1619406860.2256324,0.0003504753112792969
123,0,1,1619406860.2256432,1619406860.2260172,0.00037407875061035156
123,0,1,1619406860.226027,1619406860.2263916,0.00036454200744628906
123,0,1,1619406860.2264023,1619406860.2267735,0.0003712177276611328
123,0,1,1619406860.2267828,1619406860.2271454,0.00036263465881347656
123,0,1,1619406860.2271554,1619406860.227566,0.0004105567932128906
123,0,1,1619406860.2275794,1619406860.2279677,0.0003883838653564453
123,0,1,1619406860.227978,1619406860.2283843,0.0004062652587890625
123,0,1,1619406860.2283986,1619406860.2288313,0.00043272972106933594
123,0,1,1619406860.2288458,1619406860.2292361,0.0003902912139892578
123,0,1,1619406860.2292485,1619406860.2296097,0.0003612041473388672
123,0,1,1619406860.2296197,1619406860.230025,0.00040531158447265625
123,0,1,1619406860.2300358,1619406860.2303934,0.00035762786865234375
123,0,1,1619406860.2304025,1619406860.2307975,0.00039505958557128906
123,0,1,1619406860.2308066,1619406860.231164,0.0003573894500732422
123,0,1,1619406860.2311733,1619406860.2315128,0.000339508056640625
123,0,1,1619406860.231522,1619406860.2318745,0.0003523826599121094
123,0,1,1619406860.231883,1619406860.232219,0.00033593177795410156
123,0,1,1619406860.232228,1619406860.232558,0.0003299713134765625
123,0,1,1619406860.2325666,1619406860.2329116,0.00034499168395996094
123,0,1,1619406860.2329247,1619406860.233262,0.00033736228942871094
123,0,1,1619406860.2332716,1619406860.2336135,0.0003418922424316406
123,0,1,1619406860.2336228,1619406860.2339494,0.0003266334533691406
123,0,1,1619406860.233958,1619406860.234314,0.0003559589385986328
123,0,1,1619406860.2343225,1619406860.2346408,0.00031828880310058594
123,0,1,1619406860.23465,1619406860.2349906,0.0003407001495361328
123,0,1,1619406860.2349997,1619406860.235393,0.0003933906555175781
123,0,1,1619406860.2354066,1619406860.235784,0.00037741661071777344
123,0,1,1619406860.235796,1619406860.2361715,0.00037550926208496094
123,0,1,1619406860.2361825,1619406860.2365706,0.00038814544677734375
123,0,1,1619406860.2365837,1619406860.2369583,0.0003745555877685547
123,0,1,1619406860.236969,1619406860.2373366,0.0003676414489746094
123,0,1,1619406860.2373464,1619406860.2376914,0.00034499168395996094
123,0,1,1619406860.2377012,1619406860.2380726,0.0003714561462402344
123,0,1,1619406860.2380824,1619406860.2384455,0.0003631114959716797
123,0,1,1619406860.2384546,1619406860.238843,0.0003883838653564453
123,0,1,1619406860.2388568,1619406860.2392657,0.0004088878631591797
123,0,1,1619406860.2392762,1619406860.2396903,0.00041413307189941406
123,0,1,1619406860.2397003,1619406860.2400787,0.0003783702850341797
123,0,1,1619406860.2400877,1619406860.2404294,0.00034165382385253906
123,0,1,1619406860.2404385,1619406860.2408078,0.0003693103790283203
123,0,1,1619406860.2408164,1619406860.2411492,0.00033283233642578125
123,0,1,1619406860.2411582,1619406860.2415478,0.0003895759582519531
123,0,1,1619406860.2415624,1619406860.241941,0.00037860870361328125
123,0,1,1619406860.2419522,1619406860.2423577,0.0004055500030517578
123,0,1,1619406860.2423682,1619406860.2427323,0.00036406517028808594
123,0,1,1619406860.2427425,1619406860.2431157,0.0003731250762939453
123,0,1,1619406860.2431254,1619406860.243479,0.0003535747528076172
123,0,1,1619406860.243488,1619406860.243822,0.00033402442932128906
123,0,1,1619406860.2438314,1619406860.244168,0.00033664703369140625
123,0,1,1619406860.244177,1619406860.2445133,0.0003361701965332031
123,0,1,1619406860.244522,1619406860.2448666,0.0003445148468017578
123,0,1,1619406860.2448764,1619406860.2452576,0.00038123130798339844
123,0,1,1619406860.245269,1619406860.245628,0.0003590583801269531
123,0,1,1619406860.2456377,1619406860.246052,0.0004143714904785156
123,0,1,1619406860.2460663,1619406860.246453,0.0003867149353027344
123,0,1,1619406860.246465,1619406860.2468877,0.0004227161407470703
123,0,1,1619406860.2469022,1619406860.2473137,0.0004115104675292969
123,0,1,1619406860.2473242,1619406860.247699,0.00037479400634765625
123,0,1,1619406860.2477086,1619406860.248111,0.0004024505615234375
123,0,1,1619406860.2481217,1619406860.248513,0.00039124488830566406
123,0,1,1619406860.2485225,1619406860.2490864,0.0005638599395751953
123,0,1,1619406860.2490997,1619406860.249649,0.00054931640625
123,0,1,1619406860.249663,1619406860.2500648,0.0004017353057861328
123,0,1,1619406860.2500777,1619406860.2504563,0.00037860870361328125
123,0,1,1619406860.2504668,1619406860.250841,0.00037407875061035156
123,0,1,1619406860.2508516,1619406860.2512183,0.0003666877746582031
123,0,1,1619406860.2512283,1619406860.2515752,0.00034689903259277344
123,0,1,1619406860.2515848,1619406860.2519307,0.0003459453582763672
123,0,1,1619406860.2519398,1619406860.2522838,0.0003440380096435547
123,0,1,1619406860.252293,1619406860.2526455,0.0003523826599121094
123,0,1,1619406860.2526543,1619406860.2530143,0.0003600120544433594
123,0,1,1619406860.2530246,1619406860.2533727,0.00034809112548828125
123,0,1,1619406860.2533836,1619406860.253755,0.0003714561462402344
123,0,1,1619406860.253765,1619406860.2541244,0.0003592967987060547
123,0,1,1619406860.2541342,1619406860.2545118,0.000377655029296875
123,0,1,1619406860.2545214,1619406860.2548742,0.0003528594970703125
123,0,1,1619406860.2548835,1619406860.2552571,0.00037360191345214844
123,0,1,1619406860.2552674,1619406860.2556238,0.00035643577575683594
123,0,1,1619406860.255633,1619406860.256014,0.0003809928894042969
123,0,1,1619406860.2560236,1619406860.2564218,0.0003981590270996094
123,0,1,1619406860.256433,1619406860.2568238,0.00039076805114746094
123,0,1,1619406860.2568374,1619406860.2572331,0.00039577484130859375
123,0,1,1619406860.2572448,1619406860.257612,0.00036716461181640625
123,0,1,1619406860.2576218,1619406860.25802,0.0003981590270996094
123,0,1,1619406860.2580307,1619406860.2593102,0.001279592514038086
123,0,1,1619406860.25932,1619406860.2597055,0.00038552284240722656
123,0,1,1619406860.2597148,1619406860.2605047,0.0007898807525634766
123,0,1,1619406860.2605178,1619406860.2609487,0.00043082237243652344
123,0,1,1619406860.2609594,1619406860.2613773,0.00041794776916503906
123,0,1,1619406860.2613883,1619406860.26177,0.00038170814514160156
123,0,1,1619406860.2617822,1619406860.2621744,0.0003921985626220703
123,0,1,1619406860.2621844,1619406860.2625573,0.00037288665771484375
123,0,1,1619406860.2625663,1619406860.2630076,0.0004413127899169922
123,0,1,1619406860.263017,1619406860.2634256,0.0004086494445800781
123,0,1,1619406860.2634346,1619406860.2638385,0.0004038810729980469
123,0,1,1619406860.263847,1619406860.2642388,0.0003917217254638672
123,0,1,1619406860.2642481,1619406860.2646458,0.00039768218994140625
123,0,1,1619406860.2646587,1619406860.2650506,0.00039196014404296875
123,0,1,1619406860.2650619,1619406860.2654536,0.0003917217254638672
123,0,1,1619406860.2654643,1619406860.265824,0.0003597736358642578
123,0,1,1619406860.2658334,1619406860.2661994,0.00036597251892089844
123,0,1,1619406860.2662096,1619406860.2665646,0.00035500526428222656
123,0,1,1619406860.266574,1619406860.2669144,0.00034046173095703125
123,0,1,1619406860.2670054,1619406860.2673674,0.0003619194030761719
123,0,1,1619406860.2673776,1619406860.2677405,0.0003628730773925781
123,0,1,1619406860.2677498,1619406860.2682273,0.0004775524139404297
123,0,1,1619406860.2682369,1619406860.2685962,0.0003592967987060547
123,0,1,1619406860.2686052,1619406860.268937,0.000331878662109375
123,0,1,1619406860.268947,1619406860.2692862,0.00033926963806152344
123,0,1,1619406860.2692947,1619406860.269622,0.0003273487091064453
123,0,1,1619406860.269631,1619406860.2700288,0.0003979206085205078
123,0,1,1619406860.2700424,1619406860.2704196,0.0003771781921386719
123,0,1,1619406860.270431,1619406860.2707968,0.0003657341003417969
123,0,1,1619406860.2708068,1619406860.271168,0.0003612041473388672
123,0,1,1619406860.2711782,1619406860.2715104,0.00033211708068847656
123,0,1,1619406860.27152,1619406860.271862,0.0003421306610107422
123,0,1,1619406860.2718713,1619406860.2722178,0.0003464221954345703
123,0,1,1619406860.2722275,1619406860.272629,0.00040149688720703125
123,0,1,1619406860.2726388,1619406860.2730231,0.00038433074951171875
123,0,1,1619406860.273033,1619406860.2733815,0.0003485679626464844
123,0,1,1619406860.2733908,1619406860.2737236,0.00033283233642578125
123,0,1,1619406860.2737324,1619406860.2740743,0.0003418922424316406
123,0,1,1619406860.2740839,1619406860.2744231,0.00033926963806152344
123,0,1,1619406860.2744322,1619406860.2747574,0.00032520294189453125
123,0,1,1619406860.274766,1619406860.275119,0.00035309791564941406
123,0,1,1619406860.2751288,1619406860.2754786,0.0003497600555419922
123,0,1,1619406860.2754874,1619406860.276047,0.0005595684051513672
123,0,1,1619406860.2760563,1619406860.2764275,0.0003712177276611328
123,0,1,1619406860.2764363,1619406860.2768488,0.0004124641418457031
123,0,1,1619406860.276858,1619406860.2772295,0.0003714561462402344
123,0,1,1619406860.2772388,1619406860.277591,0.0003521442413330078
123,0,1,1619406860.2775998,1619406860.2779582,0.00035834312438964844
123,0,1,1619406860.2779675,1619406860.2783282,0.00036072731018066406
123,0,1,1619406860.2783368,1619406860.2787137,0.0003769397735595703
123,0,1,1619406860.2787223,1619406860.2790895,0.00036716461181640625
123,0,1,1619406860.2790978,1619406860.2794986,0.00040078163146972656
123,0,1,1619406860.2795072,1619406860.279876,0.0003688335418701172
123,0,1,1619406860.2798848,1619406860.28025,0.00036525726318359375
123,0,1,1619406860.2802596,1619406860.2806163,0.0003566741943359375
123,0,1,1619406860.2806265,1619406860.2809706,0.0003440380096435547
123,0,1,1619406860.2809792,1619406860.2813253,0.00034618377685546875
123,0,1,1619406860.2813342,1619406860.281683,0.00034880638122558594
123,0,1,1619406860.2816918,1619406860.2820456,0.00035381317138671875
123,0,1,1619406860.282055,1619406860.2824101,0.0003552436828613281
123,0,1,1619406860.2824192,1619406860.282762,0.0003428459167480469
123,0,1,1619406860.2827709,1619406860.2831101,0.00033926963806152344
123,0,1,1619406860.2831192,1619406860.2834578,0.00033855438232421875
123,0,1,1619406860.2834666,1619406860.283819,0.0003523826599121094
123,0,1,1619406860.2838278,1619406860.2841794,0.0003516674041748047
123,0,1,1619406860.2841883,1619406860.284558,0.00036978721618652344
123,0,1,1619406860.2845678,1619406860.2849286,0.00036072731018066406
123,0,1,1619406860.2849383,1619406860.2853258,0.00038743019104003906
123,0,1,1619406860.2853394,1619406860.2857118,0.0003724098205566406
123,0,1,1619406860.2857234,1619406860.2861245,0.0004010200500488281
123,0,1,1619406860.2861383,1619406860.2865047,0.00036644935607910156
123,0,1,1619406860.286516,1619406860.2868729,0.00035691261291503906
123,0,1,1619406860.286883,1619406860.2872436,0.0003604888916015625
123,0,1,1619406860.2872539,1619406860.2875974,0.00034356117248535156
123,0,1,1619406860.2876065,1619406860.2880225,0.00041604042053222656
123,0,1,1619406860.2880328,1619406860.2883995,0.0003666877746582031
