CMDLINE /usr/bin/python3 stream.py input_large large 5
MEM 1.136719 1619681821.5622
MEM 21.953125 1619681821.6633
MEM 21.953125 1619681821.7637
MEM 21.953125 1619681821.8641
MEM 21.953125 1619681821.9647
MEM 21.953125 1619681822.0651
MEM 21.953125 1619681822.1656
MEM 22.375000 1619681822.2660
MEM 22.460938 1619681822.3669
MEM 22.460938 1619681822.4673
MEM 22.460938 1619681822.5684
MEM 22.460938 1619681822.6689
MEM 22.460938 1619681822.7694
MEM 22.460938 1619681822.8703
MEM 22.460938 1619681822.9708
MEM 22.460938 1619681823.0711
MEM 22.460938 1619681823.1715
MEM 22.460938 1619681823.2721
MEM 22.460938 1619681823.3726
MEM 22.460938 1619681823.4731
MEM 22.460938 1619681823.5737
MEM 22.460938 1619681823.6744
MEM 22.460938 1619681823.7748
MEM 22.460938 1619681823.8756
MEM 22.460938 1619681823.9762
MEM 22.460938 1619681824.0768
MEM 22.460938 1619681824.1774
MEM 22.460938 1619681824.2782
MEM 22.460938 1619681824.3785
MEM 22.460938 1619681824.4789
MEM 22.460938 1619681824.5792
MEM 22.460938 1619681824.6794
MEM 22.460938 1619681824.7797
MEM 22.460938 1619681824.8800
MEM 22.460938 1619681824.9803
MEM 22.460938 1619681825.0814
MEM 22.460938 1619681825.1819
MEM 22.460938 1619681825.2851
MEM 22.460938 1619681825.3857
MEM 22.460938 1619681825.4860
MEM 22.460938 1619681825.5871
MEM 22.460938 1619681825.6873
MEM 22.460938 1619681825.7887
MEM 22.460938 1619681825.8889
MEM 22.460938 1619681825.9891
MEM 22.460938 1619681826.0901
MEM 22.460938 1619681826.1906
MEM 22.460938 1619681826.2908
MEM 22.460938 1619681826.3914
MEM 22.460938 1619681826.4933
MEM 22.460938 1619681826.5936
MEM 22.460938 1619681826.6942
MEM 22.460938 1619681826.7962
MEM 22.460938 1619681826.8965
MEM 22.460938 1619681826.9967
MEM 22.460938 1619681827.0978
MEM 22.460938 1619681827.1981
MEM 22.460938 1619681827.2995
MEM 22.460938 1619681827.3998
MEM 22.460938 1619681827.5001
MEM 22.460938 1619681827.6004
MEM 22.460938 1619681827.7007
MEM 22.460938 1619681827.8009
MEM 22.460938 1619681827.9013
MEM 22.460938 1619681828.0018
MEM 22.460938 1619681828.1021
MEM 22.460938 1619681828.2024
MEM 22.460938 1619681828.3028
MEM 22.460938 1619681828.4038
MEM 22.460938 1619681828.5044
MEM 22.460938 1619681828.6074
MEM 22.460938 1619681828.7076
MEM 22.460938 1619681828.8079
MEM 22.460938 1619681828.9082
MEM 22.460938 1619681829.0084
MEM 22.460938 1619681829.1088
MEM 22.460938 1619681829.2091
MEM 22.460938 1619681829.3094
MEM 22.460938 1619681829.4099
MEM 22.460938 1619681829.5127
MEM 22.460938 1619681829.6132
MEM 22.460938 1619681829.7139
MEM 22.460938 1619681829.8167
MEM 22.460938 1619681829.9170
MEM 22.460938 1619681830.0173
MEM 22.460938 1619681830.1176
MEM 22.460938 1619681830.2178
MEM 22.460938 1619681830.3184
MEM 22.460938 1619681830.4188
MEM 22.460938 1619681830.5190
MEM 22.460938 1619681830.6193
MEM 22.460938 1619681830.7195
MEM 22.460938 1619681830.8197
MEM 22.460938 1619681830.9200
MEM 22.460938 1619681831.0205
MEM 22.460938 1619681831.1209
MEM 22.460938 1619681831.2211
MEM 22.460938 1619681831.3213
MEM 22.460938 1619681831.4217
MEM 22.460938 1619681831.5246
MEM 22.460938 1619681831.6249
MEM 22.460938 1619681831.7259
MEM 22.460938 1619681831.8272
MEM 22.460938 1619681831.9279
MEM 22.460938 1619681832.0286
MEM 22.460938 1619681832.1290
MEM 22.460938 1619681832.2293
MEM 22.460938 1619681832.3296
MEM 22.460938 1619681832.4299
MEM 22.460938 1619681832.5303
MEM 22.460938 1619681832.6306
MEM 22.460938 1619681832.7309
MEM 22.460938 1619681832.8331
MEM 22.460938 1619681832.9333
MEM 22.460938 1619681833.0355
MEM 22.460938 1619681833.1357
MEM 22.460938 1619681833.2361
MEM 22.460938 1619681833.3363
MEM 22.460938 1619681833.4367
MEM 22.460938 1619681833.5376
MEM 22.460938 1619681833.6379
MEM 22.460938 1619681833.7383
MEM 22.460938 1619681833.8386
MEM 22.460938 1619681833.9391
MEM 22.460938 1619681834.0395
MEM 22.460938 1619681834.1414
MEM 22.460938 1619681834.2417
MEM 22.460938 1619681834.3420
MEM 22.460938 1619681834.4428
MEM 22.460938 1619681834.5438
MEM 22.460938 1619681834.6441
MEM 22.460938 1619681834.7444
MEM 22.460938 1619681834.8449
MEM 22.460938 1619681834.9452
MEM 22.460938 1619681835.0455
MEM 22.460938 1619681835.1459
MEM 22.460938 1619681835.2467
MEM 22.460938 1619681835.3479
MEM 22.460938 1619681835.4483
MEM 22.460938 1619681835.5495
MEM 22.460938 1619681835.6503
MEM 22.460938 1619681835.7507
MEM 22.460938 1619681835.8521
MEM 22.460938 1619681835.9523
MEM 22.460938 1619681836.0538
MEM 22.460938 1619681836.1541
MEM 22.460938 1619681836.2546
MEM 22.460938 1619681836.3550
