CMDLINE /usr/bin/python3 stream.py input_small small 3
MEM 3.683594 1619672796.2597
MEM 21.875000 1619672796.3787
MEM 21.875000 1619672796.4852
MEM 21.875000 1619672796.5856
MEM 21.875000 1619672796.6867
MEM 21.875000 1619672796.7872
MEM 21.875000 1619672796.8879
MEM 22.312500 1619672796.9882
MEM 22.312500 1619672797.0885
MEM 22.339844 1619672797.1890
MEM 22.339844 1619672797.2905
MEM 22.339844 1619672797.3908
MEM 22.339844 1619672797.4916
MEM 22.339844 1619672797.5921
MEM 22.339844 1619672797.6928
MEM 22.339844 1619672797.7937
MEM 22.339844 1619672797.8943
MEM 22.339844 1619672797.9957
MEM 22.339844 1619672798.0964
MEM 22.339844 1619672798.1972
MEM 22.339844 1619672798.2979
MEM 22.339844 1619672798.3981
MEM 22.339844 1619672798.4986
MEM 22.339844 1619672798.5990
MEM 22.339844 1619672798.6993
MEM 22.339844 1619672798.8000
