CMDLINE /usr/bin/python3 stream.py input_xl xlarge 9
MEM 1.203125 1619825472.9247
MEM 21.921875 1619825473.0254
MEM 21.921875 1619825473.1259
MEM 21.921875 1619825473.2264
MEM 21.921875 1619825473.3272
MEM 21.921875 1619825473.4277
MEM 21.921875 1619825473.5282
MEM 22.406250 1619825473.6286
MEM 22.406250 1619825473.7293
MEM 22.417969 1619825473.8300
MEM 22.417969 1619825473.9307
MEM 22.417969 1619825474.0309
MEM 22.417969 1619825474.1313
MEM 22.417969 1619825474.2319
MEM 22.417969 1619825474.3324
MEM 22.417969 1619825474.4332
MEM 22.417969 1619825474.5337
MEM 22.417969 1619825474.6341
MEM 22.417969 1619825474.7347
MEM 22.417969 1619825474.8352
MEM 22.417969 1619825474.9357
MEM 22.417969 1619825475.0361
MEM 22.417969 1619825475.1365
MEM 22.417969 1619825475.2375
MEM 22.417969 1619825475.3403
MEM 22.417969 1619825475.4408
MEM 22.417969 1619825475.5410
MEM 22.417969 1619825475.6420
MEM 22.417969 1619825475.7433
MEM 22.417969 1619825475.8446
MEM 22.417969 1619825475.9455
MEM 22.417969 1619825476.0467
MEM 22.417969 1619825476.1474
MEM 22.417969 1619825476.2477
MEM 22.417969 1619825476.3493
MEM 22.417969 1619825476.4515
MEM 22.417969 1619825476.5530
MEM 22.417969 1619825476.6541
MEM 22.417969 1619825476.7568
MEM 22.417969 1619825476.8572
MEM 22.417969 1619825476.9596
MEM 22.417969 1619825477.0620
MEM 22.417969 1619825477.1629
MEM 22.417969 1619825477.2638
MEM 22.417969 1619825477.3649
MEM 22.417969 1619825477.4683
MEM 22.417969 1619825477.5697
MEM 22.417969 1619825477.6709
MEM 22.417969 1619825477.7736
MEM 22.417969 1619825477.8741
MEM 22.417969 1619825477.9778
MEM 22.417969 1619825478.0791
MEM 22.417969 1619825478.1798
MEM 22.417969 1619825478.2807
MEM 22.417969 1619825478.3813
MEM 22.417969 1619825478.4842
MEM 22.417969 1619825478.5884
MEM 22.417969 1619825478.6902
MEM 22.417969 1619825478.7910
MEM 22.417969 1619825478.8926
MEM 22.417969 1619825478.9941
MEM 22.417969 1619825479.0946
MEM 22.417969 1619825479.1984
MEM 22.417969 1619825479.2995
MEM 22.417969 1619825479.4002
MEM 22.417969 1619825479.5018
MEM 22.417969 1619825479.6041
MEM 22.417969 1619825479.7044
MEM 22.417969 1619825479.8060
MEM 22.417969 1619825479.9084
MEM 22.417969 1619825480.0090
MEM 22.417969 1619825480.1098
MEM 22.417969 1619825480.2103
MEM 22.417969 1619825480.3112
MEM 22.417969 1619825480.4127
MEM 22.417969 1619825480.5135
MEM 22.417969 1619825480.6151
MEM 22.417969 1619825480.7156
MEM 22.417969 1619825480.8176
MEM 22.417969 1619825480.9181
MEM 22.417969 1619825481.0195
MEM 22.417969 1619825481.1215
MEM 22.417969 1619825481.2232
MEM 22.417969 1619825481.3243
MEM 22.417969 1619825481.4250
MEM 22.417969 1619825481.5266
MEM 22.417969 1619825481.6270
MEM 22.417969 1619825481.7279
MEM 22.417969 1619825481.8283
