CMDLINE /usr/bin/python3 stream.py input_xl xlarge 1
MEM 1.207031 1619822764.8718
MEM 21.917969 1619822764.9725
MEM 21.917969 1619822765.0736
MEM 21.917969 1619822765.1742
MEM 21.917969 1619822765.2752
MEM 21.917969 1619822765.3769
MEM 21.917969 1619822765.4773
MEM 22.332031 1619822765.5780
MEM 22.414062 1619822765.6784
MEM 22.414062 1619822765.7788
MEM 22.414062 1619822765.8790
MEM 22.414062 1619822765.9804
MEM 22.414062 1619822766.0809
MEM 22.414062 1619822766.1812
MEM 22.414062 1619822766.2816
MEM 22.414062 1619822766.3821
MEM 22.414062 1619822766.4823
MEM 22.414062 1619822766.5828
MEM 22.414062 1619822766.6862
MEM 22.414062 1619822766.7867
MEM 22.414062 1619822766.8871
MEM 22.414062 1619822766.9873
MEM 22.414062 1619822767.0880
MEM 22.414062 1619822767.1887
MEM 22.414062 1619822767.2896
MEM 22.414062 1619822767.3900
MEM 22.414062 1619822767.4906
MEM 22.414062 1619822767.5912
MEM 22.414062 1619822767.6924
MEM 22.414062 1619822767.7934
MEM 22.414062 1619822767.8941
MEM 22.414062 1619822767.9948
MEM 22.414062 1619822768.0959
MEM 22.414062 1619822768.1970
MEM 22.414062 1619822768.2982
MEM 22.414062 1619822768.3988
MEM 22.414062 1619822768.4996
MEM 22.414062 1619822768.6001
MEM 22.414062 1619822768.7031
MEM 22.414062 1619822768.8051
MEM 22.414062 1619822768.9057
MEM 22.414062 1619822769.0063
MEM 22.414062 1619822769.1078
MEM 22.414062 1619822769.2081
MEM 22.414062 1619822769.3086
MEM 22.414062 1619822769.4095
MEM 22.414062 1619822769.5102
MEM 22.414062 1619822769.6105
MEM 22.414062 1619822769.7147
MEM 22.414062 1619822769.8156
MEM 22.414062 1619822769.9161
MEM 22.414062 1619822770.0168
MEM 22.414062 1619822770.1177
MEM 22.414062 1619822770.2193
MEM 22.414062 1619822770.3197
MEM 22.414062 1619822770.4202
MEM 22.414062 1619822770.5205
MEM 22.414062 1619822770.6211
MEM 22.414062 1619822770.7215
MEM 22.414062 1619822770.8218
MEM 22.414062 1619822770.9224
MEM 22.414062 1619822771.0229
MEM 22.414062 1619822771.1234
MEM 22.414062 1619822771.2238
MEM 22.414062 1619822771.3243
MEM 22.414062 1619822771.4250
MEM 22.414062 1619822771.5258
MEM 22.414062 1619822771.6264
MEM 22.414062 1619822771.7270
MEM 22.414062 1619822771.8307
