CMDLINE /usr/bin/python3 stream.py input_medium medium 5
MEM 1.203125 1619677803.3900
MEM 21.972656 1619677803.4907
MEM 21.972656 1619677803.5914
MEM 21.972656 1619677803.6917
MEM 21.972656 1619677803.7922
MEM 21.972656 1619677803.8932
MEM 21.972656 1619677803.9939
MEM 21.972656 1619677804.1463
MEM 22.468750 1619677804.2469
MEM 22.476562 1619677804.3477
MEM 22.476562 1619677804.4485
MEM 22.476562 1619677804.5492
MEM 22.476562 1619677804.6499
MEM 22.476562 1619677804.7509
MEM 22.476562 1619677804.8516
MEM 22.476562 1619677804.9524
MEM 22.476562 1619677805.0540
MEM 22.476562 1619677805.1544
MEM 22.476562 1619677805.2554
MEM 22.476562 1619677805.3557
MEM 22.476562 1619677805.4568
MEM 22.476562 1619677805.5576
MEM 22.476562 1619677805.6582
MEM 22.476562 1619677805.7585
MEM 22.476562 1619677805.8588
MEM 22.476562 1619677805.9597
MEM 22.476562 1619677806.0617
MEM 22.476562 1619677806.1623
MEM 22.476562 1619677806.2636
MEM 22.476562 1619677806.3642
