CMDLINE /usr/bin/python3 stream.py input_medium medium 1
MEM 1.207031 1619673886.9498
MEM 21.812500 1619673887.0500
MEM 21.812500 1619673887.1504
MEM 21.812500 1619673887.2506
MEM 21.812500 1619673887.3509
MEM 21.812500 1619673887.4518
MEM 21.812500 1619673887.5525
MEM 22.230469 1619673887.6532
MEM 22.242188 1619673887.7538
MEM 22.261719 1619673887.8546
MEM 22.261719 1619673887.9554
MEM 22.261719 1619673888.0561
MEM 22.261719 1619673888.1570
MEM 22.261719 1619673888.2576
MEM 22.261719 1619673888.3581
MEM 22.261719 1619673888.4587
MEM 22.261719 1619673888.5590
MEM 22.261719 1619673888.6593
MEM 22.261719 1619673888.7604
MEM 22.261719 1619673888.8607
MEM 22.261719 1619673888.9615
MEM 22.261719 1619673889.0622
MEM 22.261719 1619673889.1626
MEM 22.261719 1619673889.2632
MEM 22.261719 1619673889.3635
MEM 22.261719 1619673889.4639
MEM 22.261719 1619673889.5646
MEM 22.261719 1619673889.6654
MEM 22.261719 1619673889.7658
