CMDLINE /usr/bin/python3 stream.py input_tiny tiny 7
MEM 3.679688 1619683594.1198
MEM 21.757812 1619683594.2211
MEM 21.757812 1619683594.3218
MEM 21.757812 1619683594.4222
MEM 21.757812 1619683594.5229
MEM 21.757812 1619683594.6231
MEM 21.757812 1619683594.7234
MEM 22.183594 1619683594.8239
MEM 22.195312 1619683594.9242
MEM 22.222656 1619683595.0245
MEM 22.222656 1619683595.1248
MEM 22.222656 1619683595.2251
MEM 22.222656 1619683595.3256
MEM 22.222656 1619683595.4264
MEM 22.222656 1619683595.5273
MEM 22.222656 1619683595.6276
MEM 22.222656 1619683595.7282
MEM 22.222656 1619683595.8288
MEM 22.222656 1619683595.9292
MEM 22.222656 1619683596.0302
MEM 22.222656 1619683596.1306
MEM 22.222656 1619683596.2312
MEM 22.222656 1619683596.3319
MEM 22.222656 1619683596.4326
MEM 22.222656 1619683596.5333
MEM 22.222656 1619683596.6337
MEM 22.222656 1619683596.7346
