CMDLINE /usr/bin/python3 stream.py input_tiny tiny 1
MEM 1.207031 1619682936.8462
MEM 21.933594 1619682936.9516
MEM 21.933594 1619682937.0520
MEM 21.933594 1619682937.1524
MEM 21.933594 1619682937.2532
MEM 21.933594 1619682937.3537
MEM 21.933594 1619682937.4540
MEM 22.421875 1619682937.5545
MEM 22.437500 1619682937.6553
MEM 22.464844 1619682937.7562
MEM 22.464844 1619682937.8565
MEM 22.464844 1619682937.9577
MEM 22.464844 1619682938.0581
MEM 22.464844 1619682938.1585
MEM 22.464844 1619682938.2621
MEM 22.464844 1619682938.3645
MEM 22.464844 1619682938.4663
MEM 22.464844 1619682938.5678
MEM 22.464844 1619682938.6684
MEM 22.464844 1619682938.7690
MEM 22.464844 1619682938.8696
MEM 22.464844 1619682938.9702
MEM 22.464844 1619682939.0706
MEM 22.464844 1619682939.1723
