reader_id,writer_id,key,start_time,end_time,delta_time
0,121,0,1619406803.8113759,1619406803.816992,0.005616188049316406
0,121,1,1619406803.8170192,1619406803.8239253,0.006906032562255859
0,121,2,1619406803.8239388,1619406803.8244503,0.0005114078521728516
0,121,3,1619406803.8244624,1619406803.824949,0.00048661231994628906
0,121,4,1619406803.8249598,1619406803.8253617,0.0004019737243652344
0,121,5,1619406803.825372,1619406803.8255756,0.00020360946655273438
0,121,6,1619406803.8255858,1619406803.826057,0.0004711151123046875
0,121,7,1619406803.8260677,1619406803.8264825,0.00041484832763671875
0,121,8,1619406803.8264933,1619406803.8266878,0.000194549560546875
0,121,9,1619406803.8266985,1619406803.826918,0.0002193450927734375
0,121,10,1619406803.8269348,1619406803.8274465,0.0005116462707519531
0,121,11,1619406803.8274593,1619406803.8276806,0.00022125244140625
0,121,12,1619406803.8276927,1619406803.8281786,0.0004858970642089844
0,121,13,1619406803.8281903,1619406803.8285725,0.0003821849822998047
0,121,14,1619406803.8285828,1619406803.8287601,0.0001773834228515625
0,121,15,1619406803.828772,1619406803.828995,0.00022292137145996094
0,121,16,1619406803.8290102,1619406803.8294766,0.00046634674072265625
0,121,17,1619406803.8294883,1619406803.8299146,0.00042629241943359375
0,121,18,1619406803.8299253,1619406803.8303642,0.00043892860412597656
0,121,19,1619406803.8303764,1619406803.830761,0.0003845691680908203
0,121,20,1619406803.8307712,1619406803.8310735,0.00030231475830078125
0,121,21,1619406803.8310885,1619406803.8315296,0.0004410743713378906
0,121,22,1619406803.8315415,1619406803.832,0.0004584789276123047
0,121,23,1619406803.8320107,1619406803.832452,0.0004413127899169922
0,121,24,1619406803.832463,1619406803.832657,0.00019407272338867188
0,121,25,1619406803.8326676,1619406803.8328402,0.00017261505126953125
0,121,26,1619406803.8328507,1619406803.833214,0.00036334991455078125
0,121,27,1619406803.8332245,1619406803.833649,0.00042438507080078125
0,121,28,1619406803.8336642,1619406803.8339136,0.0002493858337402344
0,121,29,1619406803.833925,1619406803.834342,0.0004169940948486328
0,121,30,1619406803.8343534,1619406803.8347352,0.00038170814514160156
0,121,31,1619406803.834746,1619406803.8351882,0.00044226646423339844
0,121,32,1619406803.835199,1619406803.8356705,0.00047135353088378906
0,121,33,1619406803.8356812,1619406803.8359118,0.00023055076599121094
0,121,34,1619406803.835922,1619406803.836365,0.0004429817199707031
0,121,35,1619406803.8363771,1619406803.8367429,0.0003657341003417969
0,121,36,1619406803.8367538,1619406803.8369465,0.0001926422119140625
0,121,37,1619406803.8369565,1619406803.837177,0.0002205371856689453
0,121,38,1619406803.8371918,1619406803.83769,0.0004982948303222656
0,121,39,1619406803.8377018,1619406803.8381004,0.0003986358642578125
0,121,40,1619406803.838112,1619406803.8384874,0.0003752708435058594
0,121,41,1619406803.8384984,1619406803.8388948,0.00039649009704589844
0,121,42,1619406803.8389323,1619406803.8391755,0.00024318695068359375
0,121,43,1619406803.8391876,1619406803.8393662,0.0001785755157470703
0,121,44,1619406803.8393767,1619406803.8397472,0.0003705024719238281
0,121,45,1619406803.8397577,1619406803.8401823,0.0004246234893798828
0,121,46,1619406803.8401935,1619406803.8404074,0.00021386146545410156
0,121,47,1619406803.8404212,1619406803.8406372,0.00021600723266601562
0,121,48,1619406803.8406484,1619406803.841079,0.0004305839538574219
0,121,49,1619406803.8410895,1619406803.8416624,0.0005729198455810547
0,121,50,1619406803.8416734,1619406803.841869,0.0001957416534423828
0,121,51,1619406803.841879,1619406803.8421586,0.0002796649932861328
0,121,52,1619406803.8421726,1619406803.8425815,0.0004088878631591797
0,121,53,1619406803.8425934,1619406803.8429446,0.00035119056701660156
0,121,54,1619406803.8429554,1619406803.8431644,0.0002090930938720703
0,121,55,1619406803.8431795,1619406803.8436356,0.00045609474182128906
0,121,56,1619406803.843648,1619406803.8440259,0.00037789344787597656
0,121,57,1619406803.8440368,1619406803.8444376,0.00040078163146972656
0,121,58,1619406803.844452,1619406803.8448744,0.00042247772216796875
0,121,59,1619406803.844886,1619406803.8450873,0.00020122528076171875
0,121,60,1619406803.8450975,1619406803.8452904,0.00019288063049316406
0,121,61,1619406803.8453057,1619406803.8454938,0.0001881122589111328
0,121,62,1619406803.8455052,1619406803.8459287,0.000423431396484375
0,121,63,1619406803.845939,1619406803.8463492,0.00041031837463378906
0,121,64,1619406803.846365,1619406803.8467896,0.0004246234893798828
0,121,65,1619406803.8468006,1619406803.8470256,0.000225067138671875
0,121,66,1619406803.8470411,1619406803.8475022,0.0004611015319824219
0,121,67,1619406803.8475144,1619406803.847938,0.00042366981506347656
0,121,68,1619406803.8479497,1619406803.8481588,0.0002090930938720703
0,121,69,1619406803.8481715,1619406803.8486245,0.00045299530029296875
0,121,70,1619406803.848636,1619406803.8490288,0.000392913818359375
0,121,71,1619406803.84904,1619406803.8494089,0.0003688335418701172
0,121,72,1619406803.84942,1619406803.8496058,0.0001857280731201172
0,121,73,1619406803.8496158,1619406803.8497775,0.00016164779663085938
0,121,74,1619406803.8497877,1619406803.8501782,0.0003905296325683594
0,121,75,1619406803.850189,1619406803.8505683,0.00037932395935058594
0,121,76,1619406803.8505778,1619406803.8507574,0.00017952919006347656
