messageID,publisherToBrokerTime,brokerToSubscriberTime
2272822450758074,0.00074,0.46003
2272822450758074,0.00074,0.951423
2272823682709933,0.243101,0.652438
2272823459338785,0.435723,0.420394
2272826250796645,0.571471,0.339829
2272823359470283,0.751104,0.30352
2272822358721000,0.882267,0.33384
2272822358719058,1.047067,0.297436
2272822759986336,1.220207,0.437327
2272823459329984,1.459369,0.354085
