messageID,publisherToBrokerTime,brokerToSubscriberTime
2272835517888739,0.001543,2.33964
2272823218310148,1.617243,2.848394
2272835549138600,3.908949,2.656259
2272835549124443,6.033598,2.467006
2272826711480626,8.013571,2.437559
2272826650146988,9.970184,2.377719
2272824321663881,11.900437,2.365452
2272834795609729,13.775734,2.327981
2272823460016401,15.600269,2.117267
2272835660515004,17.215,2.616043
