messageID,publisherToBrokerTime,brokerToSubscriberTime
2272868549398390,35.942562,10.827407
2272868807259291,36.04158,10.896
2272872434087187,36.155936,10.945313
2272871588284445,36.222316,10.936576
2272870579516875,36.310232,10.874053
2272878777472557,36.293509,10.839418
2272870637443626,36.364424,10.928337
2272878962999555,36.132159,11.23368
2272871942297775,36.133044,11.163035
2272868460027099,36.10797,11.54058
