messageID,publisherToBrokerTime,brokerToSubscriberTime
2272808260783343,0.00064,0.371571
2272814437755133,0.216691,0.281729
2272807744883257,0.340438,0.288783
2272807762405769,0.474005,0.279014
2272808265560609,0.596006,0.287314
2272813950432346,0.719692,0.362932
2272807753684299,0.925245,0.282717
2272808260773794,1.058167,0.265793
2272813728501424,1.200332,0.25014
2272807753678365,1.323122,0.283872
