messageID,publisherToBrokerTime,brokerToSubscriberTime
2272854096023393,9.121227,134.581042
2272855528220234,9.032351,134.791074
2272853624704904,9.237449,134.535607
2272854591292227,10.349982,133.080631
2272845498137207,10.377091,133.135037
2272852541476927,0.006164,65.844452
2272846265291406,10.551318,133.220122
2272852607309973,10.515606,133.209371
2272860274192234,0.002547,66.02649
2272854286858516,10.432339,133.31789
