messageID,publisherToBrokerTime,brokerToSubscriberTime
2272871942897565,36.248821,11.03343
2272879513607917,36.197599,11.025902
2272869940834925,35.725277,12.049526
2272868896156505,35.821312,12.00772
2272879069302217,36.200398,11.468486
2272878725560468,36.662456,10.443508
2272872997423155,35.964179,11.58233
2272867797772133,35.824936,11.781487
2272870549043464,37.250957,9.652855
2272869991390497,37.843269,9.434323
