messageID,publisherToBrokerTime,brokerToSubscriberTime
2272911441050146,0.000984,1.250023
2272924735826854,0.002137,1.181189
2272905020070404,0.007425,2.000538
2272917818578083,0.919772,1.376236
2272926022198470,0.008068,2.440108
2272922236075503,0.985985,1.849213
2272921542065435,0.004377,3.39823
2272903627390171,1.794731,1.59039
2272925981464674,0.004186,3.678998
2272910221225855,2.075277,2.037
