messageID,publisherToBrokerTime,brokerToSubscriberTime
2272835517888739,0.001543,2.288766
2272835517888739,0.001543,3.171257
2272823218310148,1.617243,2.75933
2272835549138600,3.908949,2.571119
2272835549124443,6.033598,2.422919
2272826711480626,8.013571,2.450167
2272826650146988,9.970184,2.368674
2272824321663881,11.900437,2.393233
2272834795609729,13.775734,2.348177
2272823460016401,15.600269,2.089167
