messageID,publisherToBrokerTime,brokerToSubscriberTime
2272917180266779,14.098703,42.436063
2272911440569890,14.231402,42.484417
2272911322941192,14.14026,42.529965
2272914052866317,14.149222,42.578931
2272921551369967,14.090652,42.589733
2272915955890228,14.125889,42.581863
2272915955889613,14.205289,42.53186
2272903648273409,14.254591,42.542055
2272925990561551,14.310829,42.6506
2272904266407194,14.403568,42.615213
