messageID,publisherToBrokerTime,brokerToSubscriberTime
2272767501330133,35.605754,2621.886708
2272767501329886,35.748957,2622.126586
2272780770382287,0.000595,2451.109387
2272767144259920,0.198848,2450.870275
2272782875972431,2.7657,2153.820496
2272767412873272,35.802474,2622.097265
2272782876160345,2.26551,2131.13406
2272780770354728,2.651875,2447.004974
2272782876523414,2.731777,2106.938532
2272799720188789,10.07012,1437.895666
