messageID,publisherToBrokerTime,brokerToSubscriberTime
2272921542063545,2.250085,63.884712
2272926015054183,0.008458,66.655058
2272925568806978,3.555858,62.843907
2272917818559043,2.629069,63.944339
2272927566007082,0.004205,66.818225
2272924641372924,3.28722,63.479641
2272921819999768,4.385681,62.414857
2272926377223733,3.13635,63.813038
2272925137620828,5.106447,62.113872
2272920689638637,5.02966,62.137334
