messageID,publisherToBrokerTime,brokerToSubscriberTime
2272902996194185,0.001031,0.387866
2272924979226055,0.001042,0.467925
2272921572329578,0.000804,0.553066
2272902168587748,0.001088,0.614559
2272922289868911,0.005691,0.597987
2272915172833715,0.001119,0.673143
2272921818721683,0.001115,0.846612
2272921855366525,0.003508,0.820319
2272921855364989,0.230102,0.65569
2272921538276666,0.268077,0.683699
