messageID,publisherToBrokerTime,brokerToSubscriberTime
2272871290877541,35.382269,11.529338
2272879623998697,35.200364,11.515926
2272879623998696,35.229127,11.551498
2272870792696846,35.425881,11.504607
2272878273645323,35.489913,11.636567
2272879751285634,35.502854,11.511458
2272872970836972,35.425779,11.428831
2272872970836847,35.572081,11.452499
2272879751285477,35.429149,11.547284
2272870132353782,35.637173,11.488605
