messageID,publisherToBrokerTime,brokerToSubscriberTime
2272850983889898,29.265918,33.327156
2272855625771445,31.603987,31.576787
2272850857197552,30.496475,32.742145
2272852872063837,33.640992,29.231422
2272851281113274,33.6365,28.990587
2272845758788603,34.606391,28.100313
2272852674136325,36.934096,25.950026
2272852614527532,37.369438,25.344816
2272850127264450,37.437866,25.152137
2272852684596007,38.605128,24.39364
