messageID,publisherToBrokerTime,brokerToSubscriberTime
2272869466948681,37.430908,11.022946
2272865463954156,37.489336,10.918175
2272869704484926,37.493674,11.076551
2272870555179205,37.236685,11.403264
2272868982122557,37.382119,11.456878
2272868023364394,37.281179,11.529468
2272877821571842,37.273439,11.361144
2272878256528445,37.3507,11.453445
2272870555178075,37.332475,11.645245
2272878271548870,37.429967,11.525744
