messageID,publisherToBrokerTime,brokerToSubscriberTime
2272846476643888,0.000564,0.3203
2272827781827986,0.005236,0.385232
2272837204197227,0.000632,0.452073
2272827843323344,0.000564,0.409888
2272837764430918,0.004393,0.46928
2272827885459238,0.168093,0.367182
2272837131137488,0.190411,0.402384
2272837254344374,0.189,0.46137
2272836153729533,0.332276,0.333065
2272827781827986,0.005236,0.916492
