messageID,publisherToBrokerTime,brokerToSubscriberTime
2272846832887754,1.20435,303.512382
2272846832819571,6.946091,294.250881
2272846832968859,10.429147,288.348965
2272846833236139,11.019366,250.992225
2272846833202198,13.458441,247.044987
2272846833196760,13.688786,246.56802
2272846833475162,2.156874,229.486999
2272836573818788,17.474162,204.519755
2272827603540313,1.76896,194.639203
2272825006152442,19.829977,174.967241
