start_times,end_time,time_diff
1619558553.661356,1619558553.661372,1.5974044799804688e-05
1619558553.661372,1619558553.661388,1.5974044799804688e-05
1619558553.661388,1619558553.661404,1.5974044799804688e-05
1619558553.661404,1619558553.66142,1.621246337890625e-05
1619558553.66142,1619558553.661436,1.5974044799804688e-05
1619558553.661436,1619558553.661452,1.5974044799804688e-05
1619558553.661452,1619558553.661468,1.5974044799804688e-05
1619558553.661468,1619558553.661484,1.5974044799804688e-05
1619558553.661484,1619558553.6615,1.5974044799804688e-05
1619558553.6615,1619558553.661516,1.5974044799804688e-05
1619558553.661516,1619558553.661532,1.5974044799804688e-05
1619558553.661532,1619558553.661548,1.5974044799804688e-05
1619558553.661548,1619558553.661563,1.5020370483398438e-05
1619558553.661563,1619558553.661579,1.5974044799804688e-05
1619558553.661579,1619558553.661595,1.621246337890625e-05
1619558553.661595,1619558553.661611,1.5974044799804688e-05
1619558553.661611,1619558553.661626,1.5020370483398438e-05
1619558553.661626,1619558553.661642,1.5974044799804688e-05
1619558553.661642,1619558553.661658,1.5974044799804688e-05
1619558553.661658,1619558553.661674,1.5974044799804688e-05
1619558553.661674,1619558553.66169,1.5974044799804688e-05
1619558553.66169,1619558553.661706,1.5974044799804688e-05
1619558553.661706,1619558553.661722,1.5974044799804688e-05
1619558553.661722,1619558553.661738,1.5974044799804688e-05
1619558553.661738,1619558553.661754,1.5974044799804688e-05
1619558553.661754,1619558553.66177,1.621246337890625e-05
1619558553.66177,1619558553.661786,1.5974044799804688e-05
1619558553.661786,1619558553.661801,1.5020370483398438e-05
1619558553.661801,1619558553.661817,1.5974044799804688e-05
1619558553.661817,1619558553.661833,1.5974044799804688e-05
1619558553.661833,1619558553.661849,1.5974044799804688e-05
1619558553.661849,1619558553.661865,1.5974044799804688e-05
1619558553.661865,1619558553.661881,1.5974044799804688e-05
1619558553.661881,1619558553.661897,1.5974044799804688e-05
1619558553.661897,1619558553.661912,1.5020370483398438e-05
1619558553.661912,1619558553.661928,1.5974044799804688e-05
1619558553.661928,1619558553.661944,1.5974044799804688e-05
1619558553.661944,1619558553.661961,1.71661376953125e-05
1619558553.661961,1619558553.661977,1.5974044799804688e-05
1619558553.661977,1619558553.661993,1.5974044799804688e-05
1619558553.661993,1619558553.662009,1.5974044799804688e-05
1619558553.662009,1619558553.662025,1.5974044799804688e-05
1619558553.662025,1619558553.662042,1.6927719116210938e-05
1619558553.662042,1619558553.662058,1.621246337890625e-05
1619558553.662058,1619558553.662104,4.57763671875e-05
1619558553.662104,1619558553.662136,3.218650817871094e-05
1619558553.662136,1619558553.662164,2.7894973754882812e-05
1619558553.662164,1619558553.662191,2.6941299438476562e-05
1619558553.662191,1619558553.662218,2.7179718017578125e-05
1619558553.662218,1619558553.662245,2.6941299438476562e-05
1619558553.662245,1619558553.662273,2.7894973754882812e-05
1619558553.662273,1619558553.6623,2.7179718017578125e-05
1619558553.6623,1619558553.662327,2.6941299438476562e-05
1619558553.662327,1619558553.662355,2.7894973754882812e-05
1619558553.662355,1619558553.662382,2.6941299438476562e-05
1619558553.662382,1619558553.66241,2.8133392333984375e-05
1619558553.66241,1619558553.662437,2.6941299438476562e-05
1619558553.662437,1619558553.662464,2.6941299438476562e-05
1619558553.662464,1619558553.662492,2.8133392333984375e-05
1619558553.662492,1619558553.662518,2.5987625122070312e-05
1619558553.662518,1619558553.662544,2.5987625122070312e-05
1619558553.662544,1619558553.66257,2.5987625122070312e-05
1619558553.66257,1619558553.662597,2.6941299438476562e-05
1619558553.662597,1619558553.662621,2.4080276489257812e-05
1619558553.662621,1619558553.662646,2.5033950805664062e-05
1619558553.662646,1619558553.662663,1.6927719116210938e-05
1619558553.662663,1619558553.662679,1.5974044799804688e-05
1619558553.662679,1619558553.662695,1.5974044799804688e-05
1619558553.662695,1619558553.662711,1.5974044799804688e-05
1619558553.662711,1619558553.662727,1.621246337890625e-05
1619558553.662727,1619558553.662743,1.5974044799804688e-05
1619558553.662743,1619558553.662759,1.5974044799804688e-05
1619558553.662759,1619558553.662775,1.5974044799804688e-05
1619558553.662775,1619558553.66279,1.5020370483398438e-05
1619558553.66279,1619558553.662806,1.5974044799804688e-05
1619558553.662806,1619558553.662822,1.5974044799804688e-05
1619558553.662822,1619558553.662838,1.5974044799804688e-05
1619558553.662838,1619558553.662854,1.5974044799804688e-05
1619558553.662854,1619558553.66287,1.5974044799804688e-05
1619558553.66287,1619558553.662886,1.5974044799804688e-05
1619558553.662886,1619558553.662902,1.621246337890625e-05
1619558553.662902,1619558553.662918,1.5974044799804688e-05
1619558553.662918,1619558553.662934,1.5974044799804688e-05
1619558553.662934,1619558553.662949,1.5020370483398438e-05
1619558553.662949,1619558553.662965,1.5974044799804688e-05
1619558553.662965,1619558553.662982,1.6927719116210938e-05
1619558553.662982,1619558553.662997,1.5020370483398438e-05
1619558553.662997,1619558553.663014,1.6927719116210938e-05
1619558553.663014,1619558553.66303,1.5974044799804688e-05
1619558553.66303,1619558553.663046,1.5974044799804688e-05
1619558553.663046,1619558553.663062,1.621246337890625e-05
1619558553.663062,1619558553.663078,1.5974044799804688e-05
1619558553.663078,1619558553.663094,1.5974044799804688e-05
1619558553.663094,1619558553.663115,2.09808349609375e-05
1619558553.663115,1619558553.663134,1.9073486328125e-05
1619558553.663134,1619558553.663158,2.384185791015625e-05
1619558553.663158,1619558553.663184,2.5987625122070312e-05
1619558553.663184,1619558553.663205,2.09808349609375e-05
1619558553.663205,1619558553.663227,2.2172927856445312e-05
1619558553.663227,1619558553.663249,2.193450927734375e-05
1619558553.663249,1619558553.663272,2.288818359375e-05
1619558553.663272,1619558553.663295,2.3126602172851562e-05
1619558553.663295,1619558553.663319,2.4080276489257812e-05
1619558553.663319,1619558553.663345,2.5987625122070312e-05
1619558553.663345,1619558553.663369,2.384185791015625e-05
1619558553.663369,1619558553.663393,2.4080276489257812e-05
1619558553.663393,1619558553.663418,2.5033950805664062e-05
1619558553.663418,1619558553.663442,2.384185791015625e-05
1619558553.663442,1619558553.663467,2.5033950805664062e-05
1619558553.663467,1619558553.663491,2.4080276489257812e-05
1619558553.663491,1619558553.663542,5.1021575927734375e-05
1619558553.663542,1619558553.663572,3.0040740966796875e-05
1619558553.663572,1619558553.663599,2.6941299438476562e-05
1619558553.663599,1619558553.663627,2.7894973754882812e-05
1619558553.663627,1619558553.663654,2.7179718017578125e-05
1619558553.663654,1619558553.663676,2.193450927734375e-05
1619558553.663676,1619558553.663693,1.6927719116210938e-05
1619558553.663693,1619558553.663709,1.5974044799804688e-05
1619558553.663709,1619558553.663725,1.5974044799804688e-05
1619558553.663725,1619558553.663741,1.621246337890625e-05
1619558553.663741,1619558553.663757,1.5974044799804688e-05
1619558553.663757,1619558553.663772,1.5020370483398438e-05
1619558553.663772,1619558553.663788,1.5974044799804688e-05
1619558553.663788,1619558553.663804,1.5974044799804688e-05
1619558553.663804,1619558553.66382,1.5974044799804688e-05
1619558553.66382,1619558553.663835,1.5020370483398438e-05
1619558553.663835,1619558553.663851,1.5974044799804688e-05
1619558553.663851,1619558553.663867,1.5974044799804688e-05
1619558553.663867,1619558553.663884,1.6927719116210938e-05
1619558553.663884,1619558553.663899,1.5020370483398438e-05
1619558553.663899,1619558553.663915,1.5974044799804688e-05
1619558553.663915,1619558553.663931,1.5974044799804688e-05
1619558553.663931,1619558553.663947,1.621246337890625e-05
1619558553.663947,1619558553.663963,1.5974044799804688e-05
1619558553.663963,1619558553.663979,1.5974044799804688e-05
1619558553.663979,1619558553.663995,1.5974044799804688e-05
1619558553.663995,1619558553.66401,1.5020370483398438e-05
1619558553.66401,1619558553.664026,1.5974044799804688e-05
1619558553.664026,1619558553.664042,1.5974044799804688e-05
1619558553.664042,1619558553.664058,1.5974044799804688e-05
1619558553.664058,1619558553.664074,1.5974044799804688e-05
1619558553.664074,1619558553.66409,1.5974044799804688e-05
1619558553.66409,1619558553.664105,1.5020370483398438e-05
1619558553.664105,1619558553.664122,1.71661376953125e-05
1619558553.664122,1619558553.664137,1.4781951904296875e-05
1619558553.664137,1619558553.664154,1.71661376953125e-05
1619558553.664154,1619558553.664169,1.5020370483398438e-05
1619558553.664169,1619558553.664185,1.5974044799804688e-05
1619558553.664185,1619558553.664201,1.5974044799804688e-05
1619558553.664201,1619558553.664217,1.5974044799804688e-05
1619558553.664217,1619558553.664232,1.5020370483398438e-05
1619558553.664232,1619558553.664248,1.5974044799804688e-05
1619558553.664248,1619558553.664264,1.5974044799804688e-05
1619558553.664264,1619558553.66428,1.5974044799804688e-05
1619558553.66428,1619558553.664296,1.5974044799804688e-05
1619558553.664296,1619558553.664312,1.5974044799804688e-05
1619558553.664312,1619558553.664328,1.621246337890625e-05
1619558553.664328,1619558553.664344,1.5974044799804688e-05
1619558553.664344,1619558553.664359,1.5020370483398438e-05
1619558553.664359,1619558553.664375,1.5974044799804688e-05
1619558553.664375,1619558553.664391,1.5974044799804688e-05
1619558553.664391,1619558553.664407,1.5974044799804688e-05
1619558553.664407,1619558553.664423,1.5974044799804688e-05
1619558553.664423,1619558553.664439,1.5974044799804688e-05
1619558553.664439,1619558553.664455,1.5974044799804688e-05
1619558553.664455,1619558553.664471,1.5974044799804688e-05
1619558553.664471,1619558553.664486,1.5020370483398438e-05
1619558553.664486,1619558553.664503,1.71661376953125e-05
1619558553.664503,1619558553.664519,1.5974044799804688e-05
1619558553.664519,1619558553.664535,1.5974044799804688e-05
1619558553.664535,1619558553.664551,1.5974044799804688e-05
1619558553.664551,1619558553.664566,1.5020370483398438e-05
1619558553.664566,1619558553.664582,1.5974044799804688e-05
1619558553.664582,1619558553.664598,1.5974044799804688e-05
1619558553.664598,1619558553.664659,6.103515625e-05
1619558553.664659,1619558553.664676,1.6927719116210938e-05
1619558553.664676,1619558553.664692,1.5974044799804688e-05
1619558553.664692,1619558553.664708,1.5974044799804688e-05
1619558553.664708,1619558553.664765,5.698204040527344e-05
1619558553.664765,1619558553.664798,3.314018249511719e-05
1619558553.664798,1619558553.664825,2.6941299438476562e-05
1619558553.664825,1619558553.664853,2.8133392333984375e-05
1619558553.664853,1619558553.66488,2.6941299438476562e-05
1619558553.66488,1619558553.664906,2.5987625122070312e-05
1619558553.664906,1619558553.664934,2.7894973754882812e-05
1619558553.664934,1619558553.664961,2.7179718017578125e-05
1619558553.664961,1619558553.664988,2.6941299438476562e-05
1619558553.664988,1619558553.665015,2.6941299438476562e-05
1619558553.665015,1619558553.665042,2.6941299438476562e-05
1619558553.665042,1619558553.665069,2.7179718017578125e-05
1619558553.665069,1619558553.665097,2.7894973754882812e-05
1619558553.665097,1619558553.665124,2.6941299438476562e-05
1619558553.665124,1619558553.665152,2.8133392333984375e-05
1619558553.665152,1619558553.665179,2.6941299438476562e-05
1619558553.665179,1619558553.665206,2.6941299438476562e-05
1619558553.665206,1619558553.665233,2.6941299438476562e-05
1619558553.665233,1619558553.665261,2.8133392333984375e-05
1619558553.665261,1619558553.665289,2.7894973754882812e-05
1619558553.665289,1619558553.665316,2.7179718017578125e-05
1619558553.665316,1619558553.665343,2.6941299438476562e-05
1619558553.665343,1619558553.665403,5.984306335449219e-05
1619558553.665403,1619558553.665451,4.8160552978515625e-05
1619558553.665451,1619558553.665473,2.193450927734375e-05
1619558553.665473,1619558553.665491,1.811981201171875e-05
1619558553.665491,1619558553.665508,1.6927719116210938e-05
1619558553.665508,1619558553.665525,1.6927719116210938e-05
1619558553.665525,1619558553.665542,1.6927719116210938e-05
1619558553.665542,1619558553.665558,1.621246337890625e-05
1619558553.665558,1619558553.66558,2.193450927734375e-05
1619558553.66558,1619558553.665606,2.5987625122070312e-05
1619558553.665606,1619558553.665634,2.7894973754882812e-05
1619558553.665634,1619558553.665661,2.7179718017578125e-05
1619558553.665661,1619558553.665687,2.5987625122070312e-05
1619558553.665687,1619558553.665712,2.5033950805664062e-05
1619558553.665712,1619558553.665739,2.6941299438476562e-05
1619558553.665739,1619558553.665766,2.6941299438476562e-05
1619558553.665766,1619558553.665818,5.1975250244140625e-05
1619558553.665818,1619558553.665868,5.0067901611328125e-05
1619558553.665868,1619558553.665923,5.507469177246094e-05
1619558553.665923,1619558553.665972,4.887580871582031e-05
1619558553.665972,1619558553.665999,2.6941299438476562e-05
1619558553.665999,1619558553.666025,2.5987625122070312e-05
1619558553.666025,1619558553.66607,4.506111145019531e-05
1619558553.66607,1619558553.6661,3.0040740966796875e-05
1619558553.6661,1619558553.666127,2.6941299438476562e-05
1619558553.666127,1619558553.666152,2.5033950805664062e-05
1619558553.666152,1619558553.666169,1.6927719116210938e-05
1619558553.666169,1619558553.666186,1.71661376953125e-05
1619558553.666186,1619558553.666202,1.5974044799804688e-05
1619558553.666202,1619558553.666222,2.002716064453125e-05
1619558553.666222,1619558553.666241,1.8835067749023438e-05
1619558553.666241,1619558553.666257,1.5974044799804688e-05
1619558553.666257,1619558553.666272,1.5020370483398438e-05
1619558553.666272,1619558553.666288,1.5974044799804688e-05
1619558553.666288,1619558553.666304,1.621246337890625e-05
1619558553.666304,1619558553.66632,1.5974044799804688e-05
1619558553.66632,1619558553.666336,1.5974044799804688e-05
1619558553.666336,1619558553.666352,1.5974044799804688e-05
1619558553.666352,1619558553.666368,1.5974044799804688e-05
1619558553.666368,1619558553.666384,1.5974044799804688e-05
1619558553.666384,1619558553.666399,1.5020370483398438e-05
1619558553.666399,1619558553.666416,1.6927719116210938e-05
1619558553.666416,1619558553.666432,1.5974044799804688e-05
1619558553.666432,1619558553.666447,1.5020370483398438e-05
1619558553.666447,1619558553.666464,1.71661376953125e-05
1619558553.666464,1619558553.666486,2.193450927734375e-05
1619558553.666486,1619558553.666504,1.7881393432617188e-05
1619558553.666504,1619558553.66652,1.621246337890625e-05
1619558553.66652,1619558553.666536,1.5974044799804688e-05
1619558553.666536,1619558553.666552,1.5974044799804688e-05
1619558553.666552,1619558553.666568,1.5974044799804688e-05
1619558553.666568,1619558553.666584,1.5974044799804688e-05
1619558553.666584,1619558553.6666,1.5974044799804688e-05
1619558553.6666,1619558553.666615,1.5020370483398438e-05
1619558553.666615,1619558553.666631,1.5974044799804688e-05
1619558553.666631,1619558553.666647,1.5974044799804688e-05
1619558553.666647,1619558553.666663,1.5974044799804688e-05
1619558553.666663,1619558553.666679,1.5974044799804688e-05
1619558553.666679,1619558553.666695,1.621246337890625e-05
1619558553.666695,1619558553.666711,1.5974044799804688e-05
1619558553.666711,1619558553.666727,1.5974044799804688e-05
1619558553.666727,1619558553.666751,2.384185791015625e-05
1619558553.666751,1619558553.666767,1.5974044799804688e-05
1619558553.666767,1619558553.666783,1.621246337890625e-05
1619558553.666783,1619558553.666799,1.5974044799804688e-05
1619558553.666799,1619558553.666815,1.5974044799804688e-05
1619558553.666815,1619558553.66683,1.5020370483398438e-05
1619558553.66683,1619558553.666846,1.5974044799804688e-05
1619558553.666846,1619558553.666862,1.5974044799804688e-05
1619558553.666862,1619558553.666878,1.5974044799804688e-05
1619558553.666878,1619558553.666894,1.5974044799804688e-05
1619558553.666894,1619558553.666911,1.6927719116210938e-05
1619558553.666911,1619558553.666949,3.814697265625e-05
1619558553.666949,1619558553.666974,2.5033950805664062e-05
1619558553.666974,1619558553.667022,4.792213439941406e-05
1619558553.667022,1619558553.667051,2.9087066650390625e-05
1619558553.667051,1619558553.667069,1.7881393432617188e-05
1619558553.667069,1619558553.667086,1.6927719116210938e-05
1619558553.667086,1619558553.667102,1.621246337890625e-05
1619558553.667102,1619558553.667118,1.5974044799804688e-05
1619558553.667118,1619558553.667134,1.5974044799804688e-05
1619558553.667134,1619558553.66715,1.5974044799804688e-05
1619558553.66715,1619558553.667166,1.5974044799804688e-05
1619558553.667166,1619558553.667182,1.5974044799804688e-05
1619558553.667182,1619558553.667197,1.5020370483398438e-05
1619558553.667197,1619558553.667213,1.5974044799804688e-05
1619558553.667213,1619558553.667228,1.5020370483398438e-05
1619558553.667228,1619558553.667245,1.6927719116210938e-05
1619558553.667245,1619558553.667284,3.910064697265625e-05
1619558553.667284,1619558553.667302,1.7881393432617188e-05
1619558553.667302,1619558553.667318,1.621246337890625e-05
1619558553.667318,1619558553.667334,1.5974044799804688e-05
1619558553.667334,1619558553.667349,1.5020370483398438e-05
1619558553.667349,1619558553.667365,1.5974044799804688e-05
1619558553.667365,1619558553.667381,1.5974044799804688e-05
1619558553.667381,1619558553.667397,1.5974044799804688e-05
1619558553.667397,1619558553.667413,1.5974044799804688e-05
1619558553.667413,1619558553.667429,1.5974044799804688e-05
1619558553.667429,1619558553.667445,1.5974044799804688e-05
1619558553.667445,1619558553.66746,1.5020370483398438e-05
1619558553.66746,1619558553.667476,1.5974044799804688e-05
1619558553.667476,1619558553.667492,1.5974044799804688e-05
1619558553.667492,1619558553.667507,1.5020370483398438e-05
1619558553.667507,1619558553.667548,4.100799560546875e-05
1619558553.667548,1619558553.667565,1.71661376953125e-05
