reader_id,start_time,end_time
1,2021-04-22 17:22:33.665712,2021-04-22 17:22:33.665739
1,2021-04-22 17:22:33.665739,2021-04-22 17:22:33.665766
1,2021-04-22 17:22:33.665766,2021-04-22 17:22:33.665818
1,2021-04-22 17:22:33.665818,2021-04-22 17:22:33.665868
1,2021-04-22 17:22:33.665868,2021-04-22 17:22:33.665923
1,2021-04-22 17:22:33.665923,2021-04-22 17:22:33.665972
1,2021-04-22 17:22:33.665972,2021-04-22 17:22:33.665999
1,2021-04-22 17:22:33.665999,2021-04-22 17:22:33.666025
1,2021-04-22 17:22:33.666025,2021-04-22 17:22:33.66607
1,2021-04-22 17:22:33.66607,2021-04-22 17:22:33.6661
1,2021-04-22 17:22:33.6661,2021-04-22 17:22:33.666127
1,2021-04-22 17:22:33.666127,2021-04-22 17:22:33.666152
1,2021-04-22 17:22:33.666152,2021-04-22 17:22:33.666169
1,2021-04-22 17:22:33.666169,2021-04-22 17:22:33.666186
1,2021-04-22 17:22:33.666186,2021-04-22 17:22:33.666202
1,2021-04-22 17:22:33.666202,2021-04-22 17:22:33.666222
1,2021-04-22 17:22:33.666222,2021-04-22 17:22:33.666241
1,2021-04-22 17:22:33.666241,2021-04-22 17:22:33.666257
1,2021-04-22 17:22:33.666257,2021-04-22 17:22:33.666272
1,2021-04-22 17:22:33.666272,2021-04-22 17:22:33.666288
1,2021-04-22 17:22:33.666288,2021-04-22 17:22:33.666304
1,2021-04-22 17:22:33.666304,2021-04-22 17:22:33.66632
1,2021-04-22 17:22:33.66632,2021-04-22 17:22:33.666336
1,2021-04-22 17:22:33.666336,2021-04-22 17:22:33.666352
1,2021-04-22 17:22:33.666352,2021-04-22 17:22:33.666368
1,2021-04-22 17:22:33.666368,2021-04-22 17:22:33.666384
1,2021-04-22 17:22:33.666384,2021-04-22 17:22:33.666399
1,2021-04-22 17:22:33.666399,2021-04-22 17:22:33.666416
1,2021-04-22 17:22:33.666416,2021-04-22 17:22:33.666432
1,2021-04-22 17:22:33.666432,2021-04-22 17:22:33.666447
1,2021-04-22 17:22:33.666447,2021-04-22 17:22:33.666464
1,2021-04-22 17:22:33.666464,2021-04-22 17:22:33.666486
1,2021-04-22 17:22:33.666486,2021-04-22 17:22:33.666504
1,2021-04-22 17:22:33.666504,2021-04-22 17:22:33.66652
1,2021-04-22 17:22:33.66652,2021-04-22 17:22:33.666536
1,2021-04-22 17:22:33.666536,2021-04-22 17:22:33.666552
1,2021-04-22 17:22:33.666552,2021-04-22 17:22:33.666568
1,2021-04-22 17:22:33.666568,2021-04-22 17:22:33.666584
1,2021-04-22 17:22:33.666584,2021-04-22 17:22:33.6666
1,2021-04-22 17:22:33.6666,2021-04-22 17:22:33.666615
1,2021-04-22 17:22:33.666615,2021-04-22 17:22:33.666631
1,2021-04-22 17:22:33.666631,2021-04-22 17:22:33.666647
1,2021-04-22 17:22:33.666647,2021-04-22 17:22:33.666663
1,2021-04-22 17:22:33.666663,2021-04-22 17:22:33.666679
1,2021-04-22 17:22:33.666679,2021-04-22 17:22:33.666695
1,2021-04-22 17:22:33.666695,2021-04-22 17:22:33.666711
1,2021-04-22 17:22:33.666711,2021-04-22 17:22:33.666727
1,2021-04-22 17:22:33.666727,2021-04-22 17:22:33.666751
1,2021-04-22 17:22:33.666751,2021-04-22 17:22:33.666767
1,2021-04-22 17:22:33.666767,2021-04-22 17:22:33.666783
1,2021-04-22 17:22:33.666783,2021-04-22 17:22:33.666799
1,2021-04-22 17:22:33.666799,2021-04-22 17:22:33.666815
1,2021-04-22 17:22:33.666815,2021-04-22 17:22:33.66683
1,2021-04-22 17:22:33.66683,2021-04-22 17:22:33.666846
1,2021-04-22 17:22:33.666846,2021-04-22 17:22:33.666862
1,2021-04-22 17:22:33.666862,2021-04-22 17:22:33.666878
1,2021-04-22 17:22:33.666878,2021-04-22 17:22:33.666894
1,2021-04-22 17:22:33.666894,2021-04-22 17:22:33.666911
1,2021-04-22 17:22:33.666911,2021-04-22 17:22:33.666949
1,2021-04-22 17:22:33.666949,2021-04-22 17:22:33.666974
1,2021-04-22 17:22:33.666974,2021-04-22 17:22:33.667022
1,2021-04-22 17:22:33.667022,2021-04-22 17:22:33.667051
1,2021-04-22 17:22:33.667051,2021-04-22 17:22:33.667069
1,2021-04-22 17:22:33.667069,2021-04-22 17:22:33.667086
1,2021-04-22 17:22:33.667086,2021-04-22 17:22:33.667102
1,2021-04-22 17:22:33.667102,2021-04-22 17:22:33.667118
1,2021-04-22 17:22:33.667118,2021-04-22 17:22:33.667134
1,2021-04-22 17:22:33.667134,2021-04-22 17:22:33.66715
1,2021-04-22 17:22:33.66715,2021-04-22 17:22:33.667166
1,2021-04-22 17:22:33.667166,2021-04-22 17:22:33.667182
1,2021-04-22 17:22:33.667182,2021-04-22 17:22:33.667197
1,2021-04-22 17:22:33.667197,2021-04-22 17:22:33.667213
1,2021-04-22 17:22:33.667213,2021-04-22 17:22:33.667228
1,2021-04-22 17:22:33.667228,2021-04-22 17:22:33.667245
1,2021-04-22 17:22:33.667245,2021-04-22 17:22:33.667284
1,2021-04-22 17:22:33.667284,2021-04-22 17:22:33.667302
1,2021-04-22 17:22:33.667302,2021-04-22 17:22:33.667318
1,2021-04-22 17:22:33.667318,2021-04-22 17:22:33.667334
1,2021-04-22 17:22:33.667334,2021-04-22 17:22:33.667349
1,2021-04-22 17:22:33.667349,2021-04-22 17:22:33.667365
1,2021-04-22 17:22:33.667365,2021-04-22 17:22:33.667381
1,2021-04-22 17:22:33.667381,2021-04-22 17:22:33.667397
1,2021-04-22 17:22:33.667397,2021-04-22 17:22:33.667413
1,2021-04-22 17:22:33.667413,2021-04-22 17:22:33.667429
1,2021-04-22 17:22:33.667429,2021-04-22 17:22:33.667445
1,2021-04-22 17:22:33.667445,2021-04-22 17:22:33.66746
1,2021-04-22 17:22:33.66746,2021-04-22 17:22:33.667476
1,2021-04-22 17:22:33.667476,2021-04-22 17:22:33.667492
1,2021-04-22 17:22:33.667492,2021-04-22 17:22:33.667507
1,2021-04-22 17:22:33.667507,2021-04-22 17:22:33.667548
1,2021-04-22 17:22:33.667548,2021-04-22 17:22:33.667565
1,2021-04-22 17:22:33.667565,2021-04-22 17:22:33.667581
1,2021-04-22 17:22:33.667581,2021-04-22 17:22:33.667597
1,2021-04-22 17:22:33.667597,2021-04-22 17:22:33.667613
1,2021-04-22 17:22:33.667613,2021-04-22 17:22:33.667629
1,2021-04-22 17:22:33.667629,2021-04-22 17:22:33.667644
1,2021-04-22 17:22:33.667644,2021-04-22 17:22:33.66766
1,2021-04-22 17:22:33.66766,2021-04-22 17:22:33.667676
1,2021-04-22 17:22:33.667676,2021-04-22 17:22:33.667693
1,2021-04-22 17:22:33.667693,2021-04-22 17:22:33.667708
1,2021-04-22 17:22:33.667708,2021-04-22 17:22:33.667724
1,2021-04-22 17:22:33.667724,2021-04-22 17:22:33.667741
1,2021-04-22 17:22:33.667741,2021-04-22 17:22:33.667757
1,2021-04-22 17:22:33.667757,2021-04-22 17:22:33.667815
1,2021-04-22 17:22:33.667815,2021-04-22 17:22:33.667862
1,2021-04-22 17:22:33.667862,2021-04-22 17:22:33.667882
1,2021-04-22 17:22:33.667882,2021-04-22 17:22:33.667898
1,2021-04-22 17:22:33.667898,2021-04-22 17:22:33.667914
1,2021-04-22 17:22:33.667914,2021-04-22 17:22:33.66793
1,2021-04-22 17:22:33.66793,2021-04-22 17:22:33.667946
1,2021-04-22 17:22:33.667946,2021-04-22 17:22:33.667962
1,2021-04-22 17:22:33.667962,2021-04-22 17:22:33.667978
1,2021-04-22 17:22:33.667978,2021-04-22 17:22:33.667994
1,2021-04-22 17:22:33.667994,2021-04-22 17:22:33.66801
1,2021-04-22 17:22:33.66801,2021-04-22 17:22:33.668025
1,2021-04-22 17:22:33.668025,2021-04-22 17:22:33.668041
1,2021-04-22 17:22:33.668041,2021-04-22 17:22:33.668057
1,2021-04-22 17:22:33.668057,2021-04-22 17:22:33.668073
1,2021-04-22 17:22:33.668073,2021-04-22 17:22:33.668089
1,2021-04-22 17:22:33.668089,2021-04-22 17:22:33.668105
1,2021-04-22 17:22:33.668105,2021-04-22 17:22:33.668121
1,2021-04-22 17:22:33.668121,2021-04-22 17:22:33.668136
1,2021-04-22 17:22:33.668136,2021-04-22 17:22:33.668152
1,2021-04-22 17:22:33.668152,2021-04-22 17:22:33.668168
1,2021-04-22 17:22:33.668168,2021-04-22 17:22:33.668183
1,2021-04-22 17:22:33.668183,2021-04-22 17:22:33.668199
1,2021-04-22 17:22:33.668199,2021-04-22 17:22:33.668214
1,2021-04-22 17:22:33.668214,2021-04-22 17:22:33.66823
1,2021-04-22 17:22:33.66823,2021-04-22 17:22:33.668246
1,2021-04-22 17:22:33.668246,2021-04-22 17:22:33.668262
1,2021-04-22 17:22:33.668262,2021-04-22 17:22:33.668278
1,2021-04-22 17:22:33.668278,2021-04-22 17:22:33.668294
1,2021-04-22 17:22:33.668294,2021-04-22 17:22:33.66831
1,2021-04-22 17:22:33.66831,2021-04-22 17:22:33.668326
1,2021-04-22 17:22:33.668326,2021-04-22 17:22:33.668341
1,2021-04-22 17:22:33.668341,2021-04-22 17:22:33.668357
1,2021-04-22 17:22:33.668357,2021-04-22 17:22:33.668373
1,2021-04-22 17:22:33.668373,2021-04-22 17:22:33.668388
1,2021-04-22 17:22:33.668388,2021-04-22 17:22:33.668404
1,2021-04-22 17:22:33.668404,2021-04-22 17:22:33.668419
1,2021-04-22 17:22:33.668419,2021-04-22 17:22:33.668435
1,2021-04-22 17:22:33.668435,2021-04-22 17:22:33.668451
1,2021-04-22 17:22:33.668451,2021-04-22 17:22:33.668467
1,2021-04-22 17:22:33.668467,2021-04-22 17:22:33.668483
1,2021-04-22 17:22:33.668483,2021-04-22 17:22:33.668498
1,2021-04-22 17:22:33.668498,2021-04-22 17:22:33.668562
1,2021-04-22 17:22:33.668562,2021-04-22 17:22:33.668579
1,2021-04-22 17:22:33.668579,2021-04-22 17:22:33.668595
1,2021-04-22 17:22:33.668595,2021-04-22 17:22:33.668613
1,2021-04-22 17:22:33.668613,2021-04-22 17:22:33.668629
1,2021-04-22 17:22:33.668629,2021-04-22 17:22:33.668645
1,2021-04-22 17:22:33.668645,2021-04-22 17:22:33.668661
1,2021-04-22 17:22:33.668661,2021-04-22 17:22:33.668677
1,2021-04-22 17:22:33.668677,2021-04-22 17:22:33.668692
1,2021-04-22 17:22:33.668692,2021-04-22 17:22:33.668708
1,2021-04-22 17:22:33.668708,2021-04-22 17:22:33.668724
1,2021-04-22 17:22:33.668724,2021-04-22 17:22:33.66874
1,2021-04-22 17:22:33.66874,2021-04-22 17:22:33.668757
1,2021-04-22 17:22:33.668757,2021-04-22 17:22:33.668772
1,2021-04-22 17:22:33.668772,2021-04-22 17:22:33.668811
1,2021-04-22 17:22:33.668811,2021-04-22 17:22:33.66883
1,2021-04-22 17:22:33.66883,2021-04-22 17:22:33.668846
1,2021-04-22 17:22:33.668846,2021-04-22 17:22:33.668862
1,2021-04-22 17:22:33.668862,2021-04-22 17:22:33.668878
1,2021-04-22 17:22:33.668878,2021-04-22 17:22:33.668893
1,2021-04-22 17:22:33.668893,2021-04-22 17:22:33.668909
1,2021-04-22 17:22:33.668909,2021-04-22 17:22:33.668926
1,2021-04-22 17:22:33.668926,2021-04-22 17:22:33.668941
1,2021-04-22 17:22:33.668941,2021-04-22 17:22:33.668957
1,2021-04-22 17:22:33.668957,2021-04-22 17:22:33.668973
1,2021-04-22 17:22:33.668973,2021-04-22 17:22:33.668989
1,2021-04-22 17:22:33.668989,2021-04-22 17:22:33.669005
1,2021-04-22 17:22:33.669005,2021-04-22 17:22:33.669021
1,2021-04-22 17:22:33.669021,2021-04-22 17:22:33.669036
1,2021-04-22 17:22:33.669036,2021-04-22 17:22:33.669052
1,2021-04-22 17:22:33.669052,2021-04-22 17:22:33.669068
1,2021-04-22 17:22:33.669068,2021-04-22 17:22:33.669084
1,2021-04-22 17:22:33.669084,2021-04-22 17:22:33.6691
1,2021-04-22 17:22:33.6691,2021-04-22 17:22:33.669115
1,2021-04-22 17:22:33.669115,2021-04-22 17:22:33.669131
1,2021-04-22 17:22:33.669131,2021-04-22 17:22:33.669147
1,2021-04-22 17:22:33.669147,2021-04-22 17:22:33.669163
1,2021-04-22 17:22:33.669163,2021-04-22 17:22:33.669179
1,2021-04-22 17:22:33.669179,2021-04-22 17:22:33.669197
1,2021-04-22 17:22:33.669197,2021-04-22 17:22:33.669222
1,2021-04-22 17:22:33.669222,2021-04-22 17:22:33.669241
1,2021-04-22 17:22:33.669241,2021-04-22 17:22:33.669257
1,2021-04-22 17:22:33.669257,2021-04-22 17:22:33.669273
1,2021-04-22 17:22:33.669273,2021-04-22 17:22:33.66929
1,2021-04-22 17:22:33.66929,2021-04-22 17:22:33.669306
1,2021-04-22 17:22:33.669306,2021-04-22 17:22:33.669322
1,2021-04-22 17:22:33.669322,2021-04-22 17:22:33.669344
1,2021-04-22 17:22:33.669344,2021-04-22 17:22:33.669367
1,2021-04-22 17:22:33.669367,2021-04-22 17:22:33.669384
1,2021-04-22 17:22:33.669384,2021-04-22 17:22:33.669401
1,2021-04-22 17:22:33.669401,2021-04-22 17:22:33.669417
1,2021-04-22 17:22:33.669417,2021-04-22 17:22:33.669441
1,2021-04-22 17:22:33.669441,2021-04-22 17:22:33.669469
1,2021-04-22 17:22:33.669469,2021-04-22 17:22:33.669496
1,2021-04-22 17:22:33.669496,2021-04-22 17:22:33.669521
1,2021-04-22 17:22:33.669521,2021-04-22 17:22:33.669546
1,2021-04-22 17:22:33.669546,2021-04-22 17:22:33.669571
1,2021-04-22 17:22:33.669571,2021-04-22 17:22:33.669594
1,2021-04-22 17:22:33.669594,2021-04-22 17:22:33.669612
1,2021-04-22 17:22:33.669612,2021-04-22 17:22:33.669632
1,2021-04-22 17:22:33.669632,2021-04-22 17:22:33.669648
1,2021-04-22 17:22:33.669648,2021-04-22 17:22:33.669676
1,2021-04-22 17:22:33.669676,2021-04-22 17:22:33.6697
1,2021-04-22 17:22:33.6697,2021-04-22 17:22:33.669716
1,2021-04-22 17:22:33.669716,2021-04-22 17:22:33.669738
1,2021-04-22 17:22:33.669738,2021-04-22 17:22:33.669755
1,2021-04-22 17:22:33.669755,2021-04-22 17:22:33.669771
1,2021-04-22 17:22:33.669771,2021-04-22 17:22:33.669787
1,2021-04-22 17:22:33.669787,2021-04-22 17:22:33.669803
1,2021-04-22 17:22:33.669803,2021-04-22 17:22:33.669819
1,2021-04-22 17:22:33.669819,2021-04-22 17:22:33.669835
1,2021-04-22 17:22:33.669835,2021-04-22 17:22:33.669851
1,2021-04-22 17:22:33.669851,2021-04-22 17:22:33.669867
1,2021-04-22 17:22:33.669867,2021-04-22 17:22:33.669883
1,2021-04-22 17:22:33.669883,2021-04-22 17:22:33.669899
1,2021-04-22 17:22:33.669899,2021-04-22 17:22:33.669914
1,2021-04-22 17:22:33.669914,2021-04-22 17:22:33.66993
1,2021-04-22 17:22:33.66993,2021-04-22 17:22:33.669946
1,2021-04-22 17:22:33.669946,2021-04-22 17:22:33.669962
1,2021-04-22 17:22:33.669962,2021-04-22 17:22:33.669977
1,2021-04-22 17:22:33.669977,2021-04-22 17:22:33.669994
1,2021-04-22 17:22:33.669994,2021-04-22 17:22:33.670009
1,2021-04-22 17:22:33.670009,2021-04-22 17:22:33.670025
1,2021-04-22 17:22:33.670025,2021-04-22 17:22:33.670041
1,2021-04-22 17:22:33.670041,2021-04-22 17:22:33.670058
1,2021-04-22 17:22:33.670058,2021-04-22 17:22:33.670073
1,2021-04-22 17:22:33.670073,2021-04-22 17:22:33.670089
1,2021-04-22 17:22:33.670089,2021-04-22 17:22:33.670105
1,2021-04-22 17:22:33.670105,2021-04-22 17:22:33.670121
1,2021-04-22 17:22:33.670121,2021-04-22 17:22:33.670137
1,2021-04-22 17:22:33.670137,2021-04-22 17:22:33.670153
1,2021-04-22 17:22:33.670153,2021-04-22 17:22:33.670169
1,2021-04-22 17:22:33.670169,2021-04-22 17:22:33.670185
1,2021-04-22 17:22:33.670185,2021-04-22 17:22:33.670201
1,2021-04-22 17:22:33.670201,2021-04-22 17:22:33.670217
1,2021-04-22 17:22:33.670217,2021-04-22 17:22:33.670233
1,2021-04-22 17:22:33.670233,2021-04-22 17:22:33.670249
1,2021-04-22 17:22:33.670249,2021-04-22 17:22:33.670265
1,2021-04-22 17:22:33.670265,2021-04-22 17:22:33.670281
1,2021-04-22 17:22:33.670281,2021-04-22 17:22:33.670297
1,2021-04-22 17:22:33.670297,2021-04-22 17:22:33.670314
1,2021-04-22 17:22:33.670314,2021-04-22 17:22:33.670329
1,2021-04-22 17:22:33.670329,2021-04-22 17:22:33.670345
1,2021-04-22 17:22:33.670345,2021-04-22 17:22:33.670382
1,2021-04-22 17:22:33.670382,2021-04-22 17:22:33.670408
1,2021-04-22 17:22:33.670408,2021-04-22 17:22:33.67043
1,2021-04-22 17:22:33.67043,2021-04-22 17:22:33.670467
1,2021-04-22 17:22:33.670467,2021-04-22 17:22:33.670494
1,2021-04-22 17:22:33.670494,2021-04-22 17:22:33.670511
1,2021-04-22 17:22:33.670511,2021-04-22 17:22:33.670527
1,2021-04-22 17:22:33.670527,2021-04-22 17:22:33.670544
1,2021-04-22 17:22:33.670544,2021-04-22 17:22:33.67056
1,2021-04-22 17:22:33.67056,2021-04-22 17:22:33.670576
1,2021-04-22 17:22:33.670576,2021-04-22 17:22:33.670592
1,2021-04-22 17:22:33.670592,2021-04-22 17:22:33.670608
1,2021-04-22 17:22:33.670608,2021-04-22 17:22:33.670623
1,2021-04-22 17:22:33.670623,2021-04-22 17:22:33.670639
1,2021-04-22 17:22:33.670639,2021-04-22 17:22:33.670655
1,2021-04-22 17:22:33.670655,2021-04-22 17:22:33.67067
1,2021-04-22 17:22:33.67067,2021-04-22 17:22:33.670685
1,2021-04-22 17:22:33.670685,2021-04-22 17:22:33.670701
1,2021-04-22 17:22:33.670701,2021-04-22 17:22:33.670717
1,2021-04-22 17:22:33.670717,2021-04-22 17:22:33.670732
1,2021-04-22 17:22:33.670732,2021-04-22 17:22:33.670748
1,2021-04-22 17:22:33.670748,2021-04-22 17:22:33.670764
1,2021-04-22 17:22:33.670764,2021-04-22 17:22:33.67078
1,2021-04-22 17:22:33.67078,2021-04-22 17:22:33.670796
1,2021-04-22 17:22:33.670796,2021-04-22 17:22:33.670812
1,2021-04-22 17:22:33.670812,2021-04-22 17:22:33.670828
1,2021-04-22 17:22:33.670828,2021-04-22 17:22:33.670844
1,2021-04-22 17:22:33.670844,2021-04-22 17:22:33.67086
1,2021-04-22 17:22:33.67086,2021-04-22 17:22:33.670875
1,2021-04-22 17:22:33.670875,2021-04-22 17:22:33.670891
1,2021-04-22 17:22:33.670891,2021-04-22 17:22:33.670907
1,2021-04-22 17:22:33.670907,2021-04-22 17:22:33.670923
1,2021-04-22 17:22:33.670923,2021-04-22 17:22:33.670939
1,2021-04-22 17:22:33.670939,2021-04-22 17:22:33.670955
1,2021-04-22 17:22:33.670955,2021-04-22 17:22:33.670971
1,2021-04-22 17:22:33.670971,2021-04-22 17:22:33.670987
1,2021-04-22 17:22:33.670987,2021-04-22 17:22:33.671003
1,2021-04-22 17:22:33.671003,2021-04-22 17:22:33.67102
1,2021-04-22 17:22:33.67102,2021-04-22 17:22:33.671035
1,2021-04-22 17:22:33.671035,2021-04-22 17:22:33.671051
1,2021-04-22 17:22:33.671051,2021-04-22 17:22:33.671067
1,2021-04-22 17:22:33.671067,2021-04-22 17:22:33.671083
1,2021-04-22 17:22:33.671083,2021-04-22 17:22:33.6711
1,2021-04-22 17:22:33.6711,2021-04-22 17:22:33.671116
1,2021-04-22 17:22:33.671116,2021-04-22 17:22:33.671132
1,2021-04-22 17:22:33.671132,2021-04-22 17:22:33.671148
1,2021-04-22 17:22:33.671148,2021-04-22 17:22:33.671163
1,2021-04-22 17:22:33.671163,2021-04-22 17:22:33.67118
1,2021-04-22 17:22:33.67118,2021-04-22 17:22:33.671195
1,2021-04-22 17:22:33.671195,2021-04-22 17:22:33.671211
1,2021-04-22 17:22:33.671211,2021-04-22 17:22:33.671227
1,2021-04-22 17:22:33.671227,2021-04-22 17:22:33.671243
1,2021-04-22 17:22:33.671243,2021-04-22 17:22:33.671259
1,2021-04-22 17:22:33.671259,2021-04-22 17:22:33.671276
1,2021-04-22 17:22:33.671276,2021-04-22 17:22:33.671291
1,2021-04-22 17:22:33.671291,2021-04-22 17:22:33.671308
1,2021-04-22 17:22:33.671308,2021-04-22 17:22:33.671324
1,2021-04-22 17:22:33.671324,2021-04-22 17:22:33.67134
1,2021-04-22 17:22:33.67134,2021-04-22 17:22:33.671356
1,2021-04-22 17:22:33.671356,2021-04-22 17:22:33.671372
1,2021-04-22 17:22:33.671372,2021-04-22 17:22:33.671388
1,2021-04-22 17:22:33.671388,2021-04-22 17:22:33.671403
1,2021-04-22 17:22:33.671403,2021-04-22 17:22:33.671419
1,2021-04-22 17:22:33.671419,2021-04-22 17:22:33.671436
1,2021-04-22 17:22:33.671436,2021-04-22 17:22:33.671452
1,2021-04-22 17:22:33.671452,2021-04-22 17:22:33.671468
1,2021-04-22 17:22:33.671468,2021-04-22 17:22:33.671483
1,2021-04-22 17:22:33.671483,2021-04-22 17:22:33.6715
1,2021-04-22 17:22:33.6715,2021-04-22 17:22:33.671516
1,2021-04-22 17:22:33.671516,2021-04-22 17:22:33.671531
1,2021-04-22 17:22:33.671531,2021-04-22 17:22:33.671547
1,2021-04-22 17:22:33.671547,2021-04-22 17:22:33.671563
1,2021-04-22 17:22:33.671563,2021-04-22 17:22:33.671579
1,2021-04-22 17:22:33.671579,2021-04-22 17:22:33.671595
1,2021-04-22 17:22:33.671595,2021-04-22 17:22:33.671611
1,2021-04-22 17:22:33.671611,2021-04-22 17:22:33.671627
1,2021-04-22 17:22:33.671627,2021-04-22 17:22:33.671643
1,2021-04-22 17:22:33.671643,2021-04-22 17:22:33.671659
1,2021-04-22 17:22:33.671659,2021-04-22 17:22:33.671675
1,2021-04-22 17:22:33.671675,2021-04-22 17:22:33.671691
1,2021-04-22 17:22:33.671691,2021-04-22 17:22:33.671707
1,2021-04-22 17:22:33.671707,2021-04-22 17:22:33.671723
1,2021-04-22 17:22:33.671723,2021-04-22 17:22:33.67178
1,2021-04-22 17:22:33.67178,2021-04-22 17:22:33.671796
1,2021-04-22 17:22:33.671796,2021-04-22 17:22:33.671812
1,2021-04-22 17:22:33.671812,2021-04-22 17:22:33.671828
1,2021-04-22 17:22:33.671828,2021-04-22 17:22:33.671844
1,2021-04-22 17:22:33.671844,2021-04-22 17:22:33.671861
1,2021-04-22 17:22:33.671861,2021-04-22 17:22:33.671877
1,2021-04-22 17:22:33.671877,2021-04-22 17:22:33.671893
1,2021-04-22 17:22:33.671893,2021-04-22 17:22:33.671908
1,2021-04-22 17:22:33.671908,2021-04-22 17:22:33.671925
1,2021-04-22 17:22:33.671925,2021-04-22 17:22:33.67194
1,2021-04-22 17:22:33.67194,2021-04-22 17:22:33.671956
1,2021-04-22 17:22:33.671956,2021-04-22 17:22:33.671972
1,2021-04-22 17:22:33.671972,2021-04-22 17:22:33.671988
1,2021-04-22 17:22:33.671988,2021-04-22 17:22:33.672003
1,2021-04-22 17:22:33.672003,2021-04-22 17:22:33.672019
1,2021-04-22 17:22:33.672019,2021-04-22 17:22:33.672036
1,2021-04-22 17:22:33.672036,2021-04-22 17:22:33.672052
1,2021-04-22 17:22:33.672052,2021-04-22 17:22:33.672068
1,2021-04-22 17:22:33.672068,2021-04-22 17:22:33.672084
1,2021-04-22 17:22:33.672084,2021-04-22 17:22:33.672101
1,2021-04-22 17:22:33.672101,2021-04-22 17:22:33.672138
1,2021-04-22 17:22:33.672138,2021-04-22 17:22:33.672163
1,2021-04-22 17:22:33.672163,2021-04-22 17:22:33.672206
1,2021-04-22 17:22:33.672206,2021-04-22 17:22:33.672235
1,2021-04-22 17:22:33.672235,2021-04-22 17:22:33.672257
1,2021-04-22 17:22:33.672257,2021-04-22 17:22:33.672277
1,2021-04-22 17:22:33.672277,2021-04-22 17:22:33.672294
1,2021-04-22 17:22:33.672294,2021-04-22 17:22:33.672309
1,2021-04-22 17:22:33.672309,2021-04-22 17:22:33.672325
1,2021-04-22 17:22:33.672325,2021-04-22 17:22:33.672341
1,2021-04-22 17:22:33.672341,2021-04-22 17:22:33.672358
1,2021-04-22 17:22:33.672358,2021-04-22 17:22:33.672374
1,2021-04-22 17:22:33.672374,2021-04-22 17:22:33.67239
1,2021-04-22 17:22:33.67239,2021-04-22 17:22:33.672406
1,2021-04-22 17:22:33.672406,2021-04-22 17:22:33.672422
1,2021-04-22 17:22:33.672422,2021-04-22 17:22:33.672438
1,2021-04-22 17:22:33.672438,2021-04-22 17:22:33.672454
1,2021-04-22 17:22:33.672454,2021-04-22 17:22:33.672469
1,2021-04-22 17:22:33.672469,2021-04-22 17:22:33.672485
1,2021-04-22 17:22:33.672485,2021-04-22 17:22:33.672501
1,2021-04-22 17:22:33.672501,2021-04-22 17:22:33.672517
1,2021-04-22 17:22:33.672517,2021-04-22 17:22:33.672533
1,2021-04-22 17:22:33.672533,2021-04-22 17:22:33.672548
1,2021-04-22 17:22:33.672548,2021-04-22 17:22:33.672564
1,2021-04-22 17:22:33.672564,2021-04-22 17:22:33.67258
1,2021-04-22 17:22:33.67258,2021-04-22 17:22:33.672595
1,2021-04-22 17:22:33.672595,2021-04-22 17:22:33.672611
1,2021-04-22 17:22:33.672611,2021-04-22 17:22:33.672627
1,2021-04-22 17:22:33.672627,2021-04-22 17:22:33.672643
1,2021-04-22 17:22:33.672643,2021-04-22 17:22:33.672659
1,2021-04-22 17:22:33.672659,2021-04-22 17:22:33.672674
1,2021-04-22 17:22:33.672674,2021-04-22 17:22:33.672691
1,2021-04-22 17:22:33.672691,2021-04-22 17:22:33.672706
1,2021-04-22 17:22:33.672706,2021-04-22 17:22:33.672722
1,2021-04-22 17:22:33.672722,2021-04-22 17:22:33.672738
1,2021-04-22 17:22:33.672738,2021-04-22 17:22:33.672754
1,2021-04-22 17:22:33.672754,2021-04-22 17:22:33.672769
1,2021-04-22 17:22:33.672769,2021-04-22 17:22:33.672786
1,2021-04-22 17:22:33.672786,2021-04-22 17:22:33.672802
1,2021-04-22 17:22:33.672802,2021-04-22 17:22:33.672818
1,2021-04-22 17:22:33.672818,2021-04-22 17:22:33.672833
1,2021-04-22 17:22:33.672833,2021-04-22 17:22:33.672849
1,2021-04-22 17:22:33.672849,2021-04-22 17:22:33.672865
1,2021-04-22 17:22:33.672865,2021-04-22 17:22:33.672881
1,2021-04-22 17:22:33.672881,2021-04-22 17:22:33.672897
1,2021-04-22 17:22:33.672897,2021-04-22 17:22:33.672913
1,2021-04-22 17:22:33.672913,2021-04-22 17:22:33.672929
1,2021-04-22 17:22:33.672929,2021-04-22 17:22:33.672945
1,2021-04-22 17:22:33.672945,2021-04-22 17:22:33.672961
1,2021-04-22 17:22:33.672961,2021-04-22 17:22:33.672977
1,2021-04-22 17:22:33.672977,2021-04-22 17:22:33.672993
1,2021-04-22 17:22:33.672993,2021-04-22 17:22:33.673009
1,2021-04-22 17:22:33.673009,2021-04-22 17:22:33.673025
1,2021-04-22 17:22:33.673025,2021-04-22 17:22:33.673041
1,2021-04-22 17:22:33.673041,2021-04-22 17:22:33.673057
1,2021-04-22 17:22:33.673057,2021-04-22 17:22:33.673073
1,2021-04-22 17:22:33.673073,2021-04-22 17:22:33.673089
1,2021-04-22 17:22:33.673089,2021-04-22 17:22:33.673105
1,2021-04-22 17:22:33.673105,2021-04-22 17:22:33.673121
1,2021-04-22 17:22:33.673121,2021-04-22 17:22:33.673137
