start_times,end_time,time_diff
1619547551.294073,1619547552.790702,1.496628999710083
1619547551.294083,1619547552.794788,1.5007047653198242
1619547551.294093,1619547552.818788,1.5246951580047607
1619547551.294104,1619547552.822892,1.5287878513336182
1619547551.294115,1619547552.837003,1.5428879261016846
1619547551.294125,1619547552.841106,1.546980857849121
1619547551.294136,1619547552.845225,1.5510890483856201
1619547551.294146,1619547552.85951,1.565363883972168
1619547551.294157,1619547552.863623,1.5694658756256104
1619547551.294168,1619547552.895254,1.601085901260376
1619547551.294178,1619547552.899359,1.6051809787750244
1619547551.294189,1619547552.908653,1.6144640445709229
1619547551.294199,1619547552.92279,1.6285910606384277
1619547551.29421,1619547552.926886,1.632676124572754
1619547551.29422,1619547552.948498,1.654278039932251
1619547551.294231,1619547552.952795,1.6585640907287598
