Label Identifying Reader Id,Writer Message timestamp,Read Start Timestamp,Read Finish Timestamp
reader1,06:30:25.330762,06:30:25.330998,06:30:25.331421
reader1,06:30:25.331621,06:30:25.331930,06:30:25.332346
reader1,06:30:25.332509,06:30:25.332795,06:30:25.333232
reader1,06:30:25.333475,06:30:25.333720,06:30:25.334140
reader1,06:30:25.334382,06:30:25.334615,06:30:25.334993
reader1,06:30:25.335149,06:30:25.335437,06:30:25.335825
reader1,06:30:25.336035,06:30:25.336237,06:30:25.336660
reader1,06:30:25.336929,06:30:25.337149,06:30:25.337550
reader1,06:30:25.337773,06:30:25.338026,06:30:25.338418
reader1,06:30:25.338517,06:30:25.338925,06:30:25.339337
reader1,06:30:25.339449,06:30:25.339762,06:30:25.340166
reader1,06:30:25.340285,06:30:25.340642,06:30:25.341052
reader1,06:30:25.341181,06:30:25.341506,06:30:25.341894
reader1,06:30:25.342127,06:30:25.342341,06:30:25.342732
reader1,06:30:25.342831,06:30:25.343153,06:30:25.343532
reader1,06:30:25.343734,06:30:25.343961,06:30:25.344360
reader1,06:30:25.344591,06:30:25.344832,06:30:25.345244
reader1,06:30:25.345378,06:30:25.345667,06:30:25.346079
reader1,06:30:25.346206,06:30:25.346531,06:30:25.346969
reader1,06:30:25.347142,06:30:25.347394,06:30:25.347793
reader1,06:30:25.347999,06:30:25.348236,06:30:25.348611
reader1,06:30:25.348717,06:30:25.349118,06:30:25.349512
reader1,06:30:25.349618,06:30:25.349927,06:30:25.350300
reader1,06:30:25.350466,06:30:25.350743,06:30:25.351158
reader1,06:30:25.351336,06:30:25.351596,06:30:25.351986
reader1,06:30:25.352183,06:30:25.352427,06:30:25.352817
reader1,06:30:25.353017,06:30:25.353306,06:30:25.353673
reader1,06:30:25.353739,06:30:25.354107,06:30:25.354494
reader1,06:30:25.354774,06:30:25.354964,06:30:25.355412
reader1,06:30:25.355608,06:30:25.355878,06:30:25.356274
reader1,06:30:25.356469,06:30:25.356715,06:30:25.357109
reader1,06:30:25.357459,06:30:25.357579,06:30:25.358111
reader1,06:30:25.358485,06:30:25.358626,06:30:25.359090
reader1,06:30:25.359325,06:30:25.359568,06:30:25.359993
reader1,06:30:25.360227,06:30:25.360515,06:30:25.360949
reader1,06:30:25.361191,06:30:25.361430,06:30:25.361884
reader1,06:30:25.361996,06:30:25.362386,06:30:25.362808
reader1,06:30:25.363010,06:30:25.363347,06:30:25.363791
reader1,06:30:25.364042,06:30:25.364272,06:30:25.364679
reader1,06:30:25.364887,06:30:25.365119,06:30:25.365510
reader1,06:30:25.365760,06:30:25.365940,06:30:25.366361
reader1,06:30:25.366492,06:30:25.366800,06:30:25.367202
reader1,06:30:25.367222,06:30:25.367635,06:30:25.368026
reader1,06:30:25.368220,06:30:25.368451,06:30:25.368842
reader1,06:30:25.368813,06:30:25.369310,06:30:25.369719
reader1,06:30:25.369953,06:30:25.370172,06:30:25.370650
reader1,06:30:25.370807,06:30:25.371098,06:30:25.371495
reader1,06:30:25.371813,06:30:25.371966,06:30:25.372422
reader1,06:30:25.372502,06:30:25.372856,06:30:25.373252
reader1,06:30:25.373410,06:30:25.373723,06:30:25.374154
reader1,06:30:25.374277,06:30:25.374608,06:30:25.375017
reader1,06:30:25.375164,06:30:25.375433,06:30:25.375827
reader1,06:30:25.376034,06:30:25.376262,06:30:25.376656
reader1,06:30:25.376847,06:30:25.377081,06:30:25.377464
reader1,06:30:25.377697,06:30:25.377918,06:30:25.378377
reader1,06:30:25.378578,06:30:25.378894,06:30:25.379291
reader1,06:30:25.379392,06:30:25.379730,06:30:25.380138
reader1,06:30:25.380226,06:30:25.380593,06:30:25.380975
reader1,06:30:25.381149,06:30:25.381412,06:30:25.381811
reader1,06:30:25.382124,06:30:25.382255,06:30:25.382728
reader1,06:30:25.382812,06:30:25.383145,06:30:25.383529
reader1,06:30:25.383810,06:30:25.383959,06:30:25.384482
reader1,06:30:25.384624,06:30:25.384925,06:30:25.385312
reader1,06:30:25.385524,06:30:25.385740,06:30:25.386130
reader1,06:30:25.386368,06:30:25.386600,06:30:25.386979
reader1,06:30:25.387046,06:30:25.387390,06:30:25.387759
reader1,06:30:25.388029,06:30:25.388242,06:30:25.388610
reader1,06:30:25.388648,06:30:25.389026,06:30:25.389407
reader1,06:30:25.389606,06:30:25.389822,06:30:25.390235
reader1,06:30:25.390527,06:30:25.390717,06:30:25.391122
reader1,06:30:25.391196,06:30:25.391566,06:30:25.392004
reader1,06:30:25.392118,06:30:25.392435,06:30:25.392819
reader1,06:30:25.392905,06:30:25.393248,06:30:25.393622
reader1,06:30:25.393910,06:30:25.394108,06:30:25.394522
reader1,06:30:25.394846,06:30:25.395071,06:30:25.395515
reader1,06:30:25.395755,06:30:25.396000,06:30:25.396461
reader1,06:30:25.396599,06:30:25.396921,06:30:25.397313
reader1,06:30:25.397555,06:30:25.397776,06:30:25.398150
reader1,06:30:25.398285,06:30:25.398610,06:30:25.399004
reader1,06:30:25.399259,06:30:25.399448,06:30:25.399873
reader1,06:30:25.400044,06:30:25.400306,06:30:25.400705
reader1,06:30:25.400812,06:30:25.401134,06:30:25.401505
reader1,06:30:25.401790,06:30:25.401956,06:30:25.402386
reader1,06:30:25.402494,06:30:25.402816,06:30:25.403188
reader1,06:30:25.403424,06:30:25.403619,06:30:25.404007
reader1,06:30:25.404103,06:30:25.404432,06:30:25.404803
reader1,06:30:25.404942,06:30:25.405247,06:30:25.405646
reader1,06:30:25.405865,06:30:25.406093,06:30:25.406499
reader1,06:30:25.406670,06:30:25.406920,06:30:25.407341
reader1,06:30:25.407608,06:30:25.407787,06:30:25.408206
reader1,06:30:25.408339,06:30:25.408669,06:30:25.409085
reader1,06:30:25.409286,06:30:25.409538,06:30:25.409907
reader1,06:30:25.410182,06:30:25.410370,06:30:25.410770
reader1,06:30:25.410982,06:30:25.411231,06:30:25.411619
reader1,06:30:25.411798,06:30:25.412051,06:30:25.412444
reader1,06:30:25.412573,06:30:25.412868,06:30:25.413249
reader1,06:30:25.413301,06:30:25.413664,06:30:25.414065
reader1,06:30:25.414225,06:30:25.414612,06:30:25.414992
reader1,06:30:25.415180,06:30:25.415430,06:30:25.415865
reader1,06:30:25.416158,06:30:25.416432,06:30:25.416813
reader1,06:30:25.416940,06:30:25.417276,06:30:25.417659
reader1,06:30:25.417870,06:30:25.418155,06:30:25.418561
reader1,06:30:25.418608,06:30:25.418967,06:30:25.419359
reader1,06:30:25.419564,06:30:25.419804,06:30:25.420195
reader1,06:30:25.420372,06:30:25.420642,06:30:25.421048
reader1,06:30:25.421257,06:30:25.421488,06:30:25.421908
reader1,06:30:25.421999,06:30:25.422358,06:30:25.422725
reader1,06:30:25.422982,06:30:25.423162,06:30:25.423582
reader1,06:30:25.423657,06:30:25.423997,06:30:25.424397
reader1,06:30:25.424497,06:30:25.424826,06:30:25.425212
reader1,06:30:25.425238,06:30:25.425644,06:30:25.426040
reader1,06:30:25.426148,06:30:25.426502,06:30:25.426904
reader1,06:30:25.426966,06:30:25.427357,06:30:25.427724
reader1,06:30:25.427798,06:30:25.428167,06:30:25.428559
reader1,06:30:25.428548,06:30:25.428994,06:30:25.429383
reader1,06:30:25.429491,06:30:25.429801,06:30:25.430201
reader1,06:30:25.430239,06:30:25.430648,06:30:25.431035
reader1,06:30:25.431157,06:30:25.431465,06:30:25.431934
reader1,06:30:25.432146,06:30:25.432366,06:30:25.432737
reader1,06:30:25.432826,06:30:25.433221,06:30:25.433624
reader1,06:30:25.433731,06:30:25.434066,06:30:25.434478
reader1,06:30:25.434570,06:30:25.434914,06:30:25.435310
reader1,06:30:25.435371,06:30:25.435732,06:30:25.436123
reader1,06:30:25.436267,06:30:25.436553,06:30:25.436948
reader1,06:30:25.437093,06:30:25.437383,06:30:25.437760
reader1,06:30:25.438012,06:30:25.438209,06:30:25.438640
reader1,06:30:25.438839,06:30:25.439069,06:30:25.439507
reader1,06:30:25.439541,06:30:25.439956,06:30:25.440352
reader1,06:30:25.440436,06:30:25.440799,06:30:25.441250
reader1,06:30:25.441295,06:30:25.441681,06:30:25.442094
reader1,06:30:25.442230,06:30:25.442618,06:30:25.443018
reader1,06:30:25.443153,06:30:25.443453,06:30:25.443842
reader1,06:30:25.444050,06:30:25.444293,06:30:25.444667
reader1,06:30:25.444816,06:30:25.445249,06:30:25.445675
reader1,06:30:25.445838,06:30:25.446117,06:30:25.446545
reader1,06:30:25.446921,06:30:25.446980,06:30:25.447545
reader1,06:30:25.447695,06:30:25.448028,06:30:25.448429
reader1,06:30:25.448545,06:30:25.448931,06:30:25.449331
reader1,06:30:25.449330,06:30:25.449758,06:30:25.450149
reader1,06:30:25.450324,06:30:25.450623,06:30:25.451163
reader1,06:30:25.451261,06:30:25.451676,06:30:25.452082
reader1,06:30:25.452340,06:30:25.452513,06:30:25.452921
reader1,06:30:25.453000,06:30:25.453343,06:30:25.453758
reader1,06:30:25.454042,06:30:25.454337,06:30:25.454733
reader1,06:30:25.455009,06:30:25.455188,06:30:25.455604
reader1,06:30:25.455860,06:30:25.456065,06:30:25.456459
reader1,06:30:25.456500,06:30:25.456924,06:30:25.457345
reader1,06:30:25.457458,06:30:25.457809,06:30:25.458244
reader1,06:30:25.458329,06:30:25.458687,06:30:25.459108
reader1,06:30:25.459271,06:30:25.459557,06:30:25.459947
reader1,06:30:25.460194,06:30:25.460392,06:30:25.460785
reader1,06:30:25.461155,06:30:25.461285,06:30:25.461832
reader1,06:30:25.462103,06:30:25.462281,06:30:25.462763
reader1,06:30:25.462917,06:30:25.463191,06:30:25.463583
reader1,06:30:25.463678,06:30:25.463999,06:30:25.464395
reader1,06:30:25.464762,06:30:25.464859,06:30:25.465374
reader1,06:30:25.465400,06:30:25.465800,06:30:25.466178
reader1,06:30:25.466336,06:30:25.466626,06:30:25.466999
reader1,06:30:25.467126,06:30:25.467451,06:30:25.467873
reader1,06:30:25.468076,06:30:25.468306,06:30:25.468692
reader1,06:30:25.468882,06:30:25.469127,06:30:25.469538
reader1,06:30:25.469832,06:30:25.470009,06:30:25.470455
reader1,06:30:25.470666,06:30:25.470900,06:30:25.471285
reader1,06:30:25.471539,06:30:25.471757,06:30:25.472146
reader1,06:30:25.472351,06:30:25.472595,06:30:25.473009
reader1,06:30:25.473226,06:30:25.473461,06:30:25.473856
reader1,06:30:25.473841,06:30:25.474301,06:30:25.474674
reader1,06:30:25.474840,06:30:25.475091,06:30:25.475492
reader1,06:30:25.475683,06:30:25.475948,06:30:25.476338
reader1,06:30:25.476605,06:30:25.476765,06:30:25.477238
reader1,06:30:25.477482,06:30:25.477752,06:30:25.478263
reader1,06:30:25.478541,06:30:25.478806,06:30:25.479254
reader1,06:30:25.479415,06:30:25.479722,06:30:25.480131
reader1,06:30:25.480390,06:30:25.480620,06:30:25.481035
reader1,06:30:25.481144,06:30:25.481482,06:30:25.481951
reader1,06:30:25.482204,06:30:25.482456,06:30:25.482896
reader1,06:30:25.483204,06:30:25.483389,06:30:25.483834
reader1,06:30:25.485210,06:30:25.485482,06:30:25.485880
reader1,06:30:25.485987,06:30:25.486408,06:30:25.486823
reader1,06:30:25.487047,06:30:25.487285,06:30:25.487726
reader1,06:30:25.487801,06:30:25.488245,06:30:25.488695
reader1,06:30:25.489154,06:30:25.489177,06:30:25.489752
reader1,06:30:25.489853,06:30:25.490225,06:30:25.490666
reader1,06:30:25.490853,06:30:25.491151,06:30:25.491553
reader1,06:30:25.491659,06:30:25.492027,06:30:25.492442
reader1,06:30:25.492560,06:30:25.492931,06:30:25.493382
reader1,06:30:25.493508,06:30:25.493850,06:30:25.494278
reader1,06:30:25.494433,06:30:25.494712,06:30:25.495104
reader1,06:30:25.495021,06:30:25.495546,06:30:25.495944
reader1,06:30:25.496037,06:30:25.496392,06:30:25.496787
reader1,06:30:25.496909,06:30:25.497274,06:30:25.497652
reader1,06:30:25.497717,06:30:25.498084,06:30:25.498489
reader1,06:30:25.498755,06:30:25.499036,06:30:25.499449
reader1,06:30:25.499628,06:30:25.499911,06:30:25.500314
reader1,06:30:25.500309,06:30:25.500749,06:30:25.501126
reader1,06:30:25.501374,06:30:25.501586,06:30:25.501971
reader1,06:30:25.502217,06:30:25.502447,06:30:25.502849
reader1,06:30:25.502953,06:30:25.503293,06:30:25.503671
reader1,06:30:25.503869,06:30:25.504117,06:30:25.504494
reader1,06:30:25.504595,06:30:25.504917,06:30:25.505366
reader1,06:30:25.505541,06:30:25.505872,06:30:25.506299
reader1,06:30:25.506520,06:30:25.506760,06:30:25.507134
reader1,06:30:25.507501,06:30:25.507571,06:30:25.508114
reader1,06:30:25.508191,06:30:25.508525,06:30:25.508921
reader1,06:30:25.509016,06:30:25.509337,06:30:25.509756
reader1,06:30:25.509965,06:30:25.510193,06:30:25.510575
reader1,06:30:25.510748,06:30:25.511004,06:30:25.511391
reader1,06:30:25.511645,06:30:25.511825,06:30:25.512295
reader1,06:30:25.512405,06:30:25.512727,06:30:25.513144
reader1,06:30:25.513087,06:30:25.513595,06:30:25.513994
reader1,06:30:25.514328,06:30:25.514485,06:30:25.514970
reader1,06:30:25.515237,06:30:25.515453,06:30:25.515905
reader1,06:30:25.516054,06:30:25.516398,06:30:25.516783
reader1,06:30:25.516781,06:30:25.517246,06:30:25.517636
reader1,06:30:25.517810,06:30:25.518079,06:30:25.518542
reader1,06:30:25.518713,06:30:25.519024,06:30:25.519451
reader1,06:30:25.519729,06:30:25.519953,06:30:25.520379
reader1,06:30:25.520758,06:30:25.520999,06:30:25.521423
reader1,06:30:25.521747,06:30:25.521950,06:30:25.522386
reader1,06:30:25.522551,06:30:25.522851,06:30:25.523255
reader1,06:30:25.523503,06:30:25.523715,06:30:25.524120
reader1,06:30:25.524239,06:30:25.524552,06:30:25.524916
reader1,06:30:25.525079,06:30:25.525333,06:30:25.525699
reader1,06:30:25.525918,06:30:25.526143,06:30:25.526568
reader1,06:30:25.526682,06:30:25.526996,06:30:25.527389
reader1,06:30:25.527564,06:30:25.527828,06:30:25.528243
reader1,06:30:25.528273,06:30:25.528676,06:30:25.529057
reader1,06:30:25.529263,06:30:25.529485,06:30:25.529920
reader1,06:30:25.530090,06:30:25.530407,06:30:25.530799
reader1,06:30:25.530884,06:30:25.531268,06:30:25.531673
reader1,06:30:25.531866,06:30:25.532141,06:30:25.532536
reader1,06:30:25.532782,06:30:25.533052,06:30:25.533470
reader1,06:30:25.533614,06:30:25.533922,06:30:25.534334
reader1,06:30:25.534473,06:30:25.534766,06:30:25.535561
reader1,06:30:25.535316,06:30:25.536056,06:30:25.536479
reader1,06:30:25.536955,06:30:25.536977,06:30:25.537751
reader1,06:30:25.538216,06:30:25.538503,06:30:25.538897
reader1,06:30:25.538486,06:30:25.539355,06:30:25.539770
reader1,06:30:25.539942,06:30:25.540271,06:30:25.540699
reader1,06:30:25.541025,06:30:25.541159,06:30:25.541654
reader1,06:30:25.541759,06:30:25.542113,06:30:25.542520
reader1,06:30:25.543524,06:30:25.542961,06:30:25.544229
reader1,06:30:25.544791,06:30:25.545182,06:30:25.545574
reader1,06:30:25.545771,06:30:25.546049,06:30:25.546447
reader1,06:30:25.546633,06:30:25.546909,06:30:25.547326
reader1,06:30:25.547493,06:30:25.547778,06:30:25.548226
reader1,06:30:25.548366,06:30:25.548646,06:30:25.549039
reader1,06:30:25.549413,06:30:25.549479,06:30:25.550041
reader1,06:30:25.550604,06:30:25.550666,06:30:25.551221
reader1,06:30:25.551385,06:30:25.551654,06:30:25.552061
reader1,06:30:25.552199,06:30:25.552471,06:30:25.552872
reader1,06:30:25.553019,06:30:25.553302,06:30:25.553682
reader1,06:30:25.553889,06:30:25.554124,06:30:25.554546
reader1,06:30:25.554587,06:30:25.554981,06:30:25.555373
reader1,06:30:25.555455,06:30:25.555802,06:30:25.556216
reader1,06:30:25.556460,06:30:25.556658,06:30:25.557081
reader1,06:30:25.557270,06:30:25.557510,06:30:25.557911
reader1,06:30:25.558111,06:30:25.558382,06:30:25.558790
reader1,06:30:25.559005,06:30:25.559224,06:30:25.559634
reader1,06:30:25.559835,06:30:25.560110,06:30:25.560519
reader1,06:30:25.560517,06:30:25.560968,06:30:25.561362
reader1,06:30:25.561448,06:30:25.561814,06:30:25.562222
reader1,06:30:25.562453,06:30:25.562688,06:30:25.563067
reader1,06:30:25.563114,06:30:25.563486,06:30:25.563911
reader1,06:30:25.564046,06:30:25.564406,06:30:25.564825
reader1,06:30:25.564794,06:30:25.565274,06:30:25.565656
reader1,06:30:25.565759,06:30:25.566091,06:30:25.566474
reader1,06:30:25.566725,06:30:25.566923,06:30:25.567359
reader1,06:30:25.567464,06:30:25.567847,06:30:25.568256
reader1,06:30:25.568746,06:30:25.568972,06:30:25.569424
reader1,06:30:25.569769,06:30:25.570003,06:30:25.570415
reader1,06:30:25.570517,06:30:25.570851,06:30:25.571259
reader1,06:30:25.571397,06:30:25.571702,06:30:25.572080
reader1,06:30:25.572201,06:30:25.572511,06:30:25.572906
reader1,06:30:25.572855,06:30:25.573330,06:30:25.573711
reader1,06:30:25.573968,06:30:25.574154,06:30:25.574616
reader1,06:30:25.574748,06:30:25.575052,06:30:25.575419
reader1,06:30:25.575572,06:30:25.575878,06:30:25.576276
reader1,06:30:25.576284,06:30:25.576691,06:30:25.577094
reader1,06:30:25.577331,06:30:25.577583,06:30:25.578045
reader1,06:30:25.578312,06:30:25.578532,06:30:25.579003
reader1,06:30:25.579106,06:30:25.579470,06:30:25.579994
reader1,06:30:25.580107,06:30:25.580480,06:30:25.580929
reader1,06:30:25.581166,06:30:25.581404,06:30:25.581839
reader1,06:30:25.581951,06:30:25.582307,06:30:25.582728
reader1,06:30:25.582960,06:30:25.583251,06:30:25.583651
reader1,06:30:25.583896,06:30:25.584132,06:30:25.584577
reader1,06:30:25.584888,06:30:25.585069,06:30:25.585476
reader1,06:30:25.585495,06:30:25.585912,06:30:25.586364
reader1,06:30:25.586555,06:30:25.586808,06:30:25.587227
reader1,06:30:25.587422,06:30:25.587674,06:30:25.588149
reader1,06:30:25.588348,06:30:25.588598,06:30:25.588993
reader1,06:30:25.589194,06:30:25.589445,06:30:25.589846
reader1,06:30:25.590280,06:30:25.590294,06:30:25.590882
reader1,06:30:25.591065,06:30:25.591346,06:30:25.591734
reader1,06:30:25.591829,06:30:25.592187,06:30:25.592582
reader1,06:30:25.592803,06:30:25.593036,06:30:25.593437
reader1,06:30:25.593628,06:30:25.593866,06:30:25.594277
reader1,06:30:25.594507,06:30:25.594731,06:30:25.595135
reader1,06:30:25.595183,06:30:25.595597,06:30:25.595999
reader1,06:30:25.596094,06:30:25.596447,06:30:25.596861
reader1,06:30:25.597057,06:30:25.597353,06:30:25.597725
reader1,06:30:25.597884,06:30:25.598200,06:30:25.598602
reader1,06:30:25.598666,06:30:25.599042,06:30:25.599484
reader1,06:30:25.599637,06:30:25.599939,06:30:25.600433
reader1,06:30:25.600647,06:30:25.600903,06:30:25.601325
reader1,06:30:25.601535,06:30:25.601798,06:30:25.602224
reader1,06:30:25.602248,06:30:25.602701,06:30:25.603108
reader1,06:30:25.603290,06:30:25.603578,06:30:25.603968
reader1,06:30:25.604069,06:30:25.604397,06:30:25.604778
reader1,06:30:25.604251,06:30:25.605244,06:30:25.605636
reader1,06:30:25.605716,06:30:25.606101,06:30:25.606488
reader1,06:30:25.606627,06:30:25.606941,06:30:25.607401
reader1,06:30:25.607542,06:30:25.607854,06:30:25.608282
reader1,06:30:25.608342,06:30:25.608699,06:30:25.609124
reader1,06:30:25.609280,06:30:25.609578,06:30:25.609998
reader1,06:30:25.610079,06:30:25.610457,06:30:25.610865
reader1,06:30:25.611445,06:30:25.611475,06:30:25.612078
reader1,06:30:25.612299,06:30:25.612561,06:30:25.612929
reader1,06:30:25.613225,06:30:25.613428,06:30:25.613871
reader1,06:30:25.614027,06:30:25.614345,06:30:25.614762
reader1,06:30:25.615007,06:30:25.615223,06:30:25.615695
reader1,06:30:25.615897,06:30:25.616150,06:30:25.616537
reader1,06:30:25.616729,06:30:25.616983,06:30:25.617392
reader1,06:30:25.617607,06:30:25.617880,06:30:25.618275
reader1,06:30:25.618462,06:30:25.618722,06:30:25.619140
reader1,06:30:25.619257,06:30:25.619580,06:30:25.619970
reader1,06:30:25.620160,06:30:25.620417,06:30:25.620797
reader1,06:30:25.621000,06:30:25.621245,06:30:25.621676
reader1,06:30:25.621829,06:30:25.622130,06:30:25.622510
reader1,06:30:25.622642,06:30:25.622951,06:30:25.623374
reader1,06:30:25.623642,06:30:25.623858,06:30:25.624275
reader1,06:30:25.624452,06:30:25.624752,06:30:25.625161
reader1,06:30:25.625363,06:30:25.625612,06:30:25.626051
reader1,06:30:25.626246,06:30:25.626596,06:30:25.626980
reader1,06:30:25.627193,06:30:25.627407,06:30:25.627785
reader1,06:30:25.627979,06:30:25.628241,06:30:25.628646
reader1,06:30:25.628840,06:30:25.629090,06:30:25.629466
reader1,06:30:25.629708,06:30:25.629906,06:30:25.630294
reader1,06:30:25.630492,06:30:25.630710,06:30:25.631120
reader1,06:30:25.631292,06:30:25.631564,06:30:25.631975
reader1,06:30:25.632262,06:30:25.632474,06:30:25.632900
reader1,06:30:25.633320,06:30:25.633504,06:30:25.633939
reader1,06:30:25.634246,06:30:25.634503,06:30:25.634967
reader1,06:30:25.635237,06:30:25.635459,06:30:25.635900
reader1,06:30:25.636116,06:30:25.636370,06:30:25.636777
reader1,06:30:25.636956,06:30:25.637248,06:30:25.637658
reader1,06:30:25.638008,06:30:25.638149,06:30:25.638700
reader1,06:30:25.638870,06:30:25.639155,06:30:25.639557
reader1,06:30:25.639696,06:30:25.640016,06:30:25.640430
reader1,06:30:25.641215,06:30:25.640889,06:30:25.642041
reader1,06:30:25.642393,06:30:25.642584,06:30:25.643062
reader1,06:30:25.643377,06:30:25.643571,06:30:25.644127
reader1,06:30:25.644320,06:30:25.644586,06:30:25.644996
reader1,06:30:25.645273,06:30:25.645482,06:30:25.645941
reader1,06:30:25.646109,06:30:25.646481,06:30:25.646909
reader1,06:30:25.647142,06:30:25.647399,06:30:25.647813
reader1,06:30:25.647964,06:30:25.648322,06:30:25.648741
reader1,06:30:25.648881,06:30:25.649236,06:30:25.649665
reader1,06:30:25.649735,06:30:25.650146,06:30:25.650551
reader1,06:30:25.650742,06:30:25.650983,06:30:25.651402
reader1,06:30:25.651564,06:30:25.651860,06:30:25.652351
reader1,06:30:25.652427,06:30:25.652911,06:30:25.653333
reader1,06:30:25.652427,06:30:25.653803,06:30:25.654208
reader1,06:30:25.654267,06:30:25.654685,06:30:25.655073
reader1,06:30:25.655252,06:30:25.655538,06:30:25.655919
reader1,06:30:25.656152,06:30:25.656347,06:30:25.656773
reader1,06:30:25.656991,06:30:25.657230,06:30:25.657663
reader1,06:30:25.657296,06:30:25.658113,06:30:25.658508
reader1,06:30:25.658711,06:30:25.658968,06:30:25.659367
reader1,06:30:25.659507,06:30:25.659856,06:30:25.660247
reader1,06:30:25.660522,06:30:25.660762,06:30:25.661205
reader1,06:30:25.661484,06:30:25.661655,06:30:25.662096
reader1,06:30:25.662245,06:30:25.662564,06:30:25.662935
reader1,06:30:25.663063,06:30:25.663376,06:30:25.663859
reader1,06:30:25.664329,06:30:25.664559,06:30:25.665030
reader1,06:30:25.665137,06:30:25.665521,06:30:25.665953
reader1,06:30:25.666417,06:30:25.666525,06:30:25.667083
reader1,06:30:25.667232,06:30:25.667546,06:30:25.667960
